case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
ok,170,560000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,171,560000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,172,560000000,offer,5,1,5,17,0,0,0,1,1,0,1,3,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,173,560000000,blocked,5,1,5,17,0,0,0,1,1,0,1,3,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,174,580000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,175,580000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,176,580000000,offer,5,1,5,17,0,0,0,1,1,0,1,2,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,177,580000000,blocked,5,1,5,17,0,0,0,1,1,0,1,2,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,178,600000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,179,600000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,180,600000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,181,600000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,182,611000028,tx_start,5,4,0,0,2,3,0,3,1,0,0,1,9,1,1,0,0,1,16,128,33,17,18,2,16,0
ok,183,620000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
