seed,node,peer,source,destination,sequence,hop_sequence,admission_s,admission_event_index,threshold_at_admission,release_s,release_reason,release_event,capacity_retention_s
130,7,8,7,1,26311,1214,5106.341292498,5184656,3,5126.75129247,dack_expiry,hop_capacity_release,20.40999997200015
130,4,5,7,1,15594,1769,5105.412292472,5183938,4,5127.622292472,dack_expiry,hop_capacity_release,22.209999999999127
130,4,5,7,1,15537,1768,5097.287292472,5174568,4,5128.636292472,dack_expiry,hop_capacity_release,31.34899999999925
130,4,5,7,1,15508,1770,5127.6222925,5209454,3,5128.903292444,ack,hop_completion,1.2809999439996318
130,8,2,7,1,16461,1007,5110.469295374,5189533,3,5131.522295374,dack_expiry,hop_capacity_release,21.053000000000793
130,7,8,7,1,26338,1216,5110.579292498,5190000,3,5132.13329247,dack_expiry,hop_capacity_release,21.553999972000383
130,7,8,7,1,26331,1215,5109.227292498,5188079,3,5132.13329247,dack_expiry,hop_capacity_release,22.905999972000245
130,7,8,7,1,26342,1217,5111.177292498,5190913,3,5134.17429247,dack_expiry,hop_capacity_release,22.996999972000594
130,8,2,7,1,16462,1008,5110.469295374,5189540,3,5134.408295374,dack_expiry,hop_capacity_release,23.939000000000306
130,8,2,7,1,16501,1009,5110.469295374,5189547,3,5136.423295374,dack_expiry,hop_capacity_release,25.954000000000633
130,8,2,7,1,16513,1010,5114.895295402,5196801,3,5137.060295374,dack_expiry,hop_capacity_release,22.16499997200026
130,4,5,4,1,26314,1773,5136.4552925,5217830,3,5137.314292444,ack,hop_completion,0.8589999440000611
130,7,8,7,1,26427,1218,5126.751292498,5208507,3,5147.26529247,dack_expiry,hop_capacity_release,20.51399997199951
130,4,5,7,1,15498,1766,5091.853292472,5167741,4,5149.715292472,dack_expiry,hop_capacity_release,57.86200000000008
130,4,5,7,1,15627,1776,5149.7152925,5230717,1,5150.405292444,ack,hop_completion,0.689999944000192
130,4,5,7,1,15601,1775,5140.200292472,5223748,1,5152.468000028,no_ack,hop_completion,12.26770755599955
130,7,8,7,1,26452,1219,5132.133292498,5212810,3,5152.73829247,dack_expiry,hop_capacity_release,20.60499997199986
130,4,5,4,1,26405,1779,5151.848292472,5232259,2,5153.070292444,ack,hop_completion,1.2219999720000487
130,7,8,7,1,26461,1220,5132.133292498,5212817,3,5153.54429247,dack_expiry,hop_capacity_release,21.410999972000354
130,7,8,7,1,26469,1221,5134.174292498,5215070,3,5154.81829247,dack_expiry,hop_capacity_release,20.64399997200053
130,8,2,7,1,16568,1012,5134.408295402,5215323,3,5156.768295374,dack_expiry,hop_capacity_release,22.359999972000878
130,8,2,7,1,16565,1011,5131.522295402,5212048,3,5156.768295374,dack_expiry,hop_capacity_release,25.24599997200039
130,8,2,7,1,16617,1014,5137.060295402,5219120,3,5157.834295374,dack_expiry,hop_capacity_release,20.773999972000638
130,8,2,7,1,16599,1013,5136.423295402,5217429,3,5157.834295374,dack_expiry,hop_capacity_release,21.410999972000354
130,8,2,8,1,17153,1018,5157.834295402,5238453,3,5158.491295346,ack,hop_completion,0.6569999439998355
130,8,2,8,1,17126,1015,5156.768295402,5237305,3,5158.491295346,ack,hop_completion,1.722999943999639
130,4,5,4,1,26417,1781,5153.070292472,5233231,1,5158.829292444,ack,hop_completion,5.758999972000311
130,8,2,8,1,17163,1020,5158.491295374,5239439,3,5159.310295346,ack,hop_completion,0.8189999719998013
130,8,2,8,1,17156,1019,5158.491295374,5239432,3,5159.310295346,ack,hop_completion,0.8189999719998013
130,4,5,4,1,26416,1780,5151.848292472,5232266,2,5161.191000028,no_ack,hop_completion,9.342707556000278
130,4,5,4,1,26422,1782,5158.829292472,5240749,1,5161.260292444,ack,hop_completion,2.4309999719998814
130,4,5,4,1,26437,1783,5161.260292472,5245602,0,5164.107292444,ack,hop_completion,2.8469999720000487
130,8,2,8,1,17148,1017,5157.834295402,5238446,3,5164.419295346,ack,hop_completion,6.584999943999719
130,4,5,4,1,26448,1784,5164.107292472,5250434,0,5166.096292444,ack,hop_completion,1.988999971999874
130,7,8,7,1,26544,1222,5147.265292498,5228685,3,5168.28629247,dack_expiry,hop_capacity_release,21.020999972000027
130,7,8,7,1,26561,1223,5152.738292498,5232982,3,5173.60329247,dack_expiry,hop_capacity_release,20.864999972000078
130,7,8,7,1,26572,1224,5153.544292498,5234025,3,5174.31829247,dack_expiry,hop_capacity_release,20.773999972000638
130,7,8,7,1,26577,1225,5154.818292498,5235438,3,5175.31929247,dack_expiry,hop_capacity_release,20.50099997199959
130,4,5,7,1,15631,1785,5166.096292472,5254777,0,5177.042292444,ack,hop_completion,10.945999972000209
130,8,2,7,1,16684,1016,5156.768295402,5237312,3,5178.491295374,dack_expiry,hop_capacity_release,21.722999972000252
130,8,2,7,1,16718,1022,5159.310295374,5241433,4,5180.610295374,dack_expiry,hop_capacity_release,21.300000000000182
130,8,2,7,1,16729,1023,5159.310295374,5241440,4,5181.416295374,dack_expiry,hop_capacity_release,22.105999999999767
130,8,2,7,1,16685,1021,5159.310295374,5241426,4,5182.729295374,dack_expiry,hop_capacity_release,23.41899999999987
130,8,2,7,1,16792,1024,5164.419295374,5250898,4,5184.835295374,dack_expiry,hop_capacity_release,20.416000000000167
130,4,5,7,1,15702,1788,5184.465292472,5276369,0,5186.155292444,ack,hop_completion,1.689999971999896
130,4,5,4,1,26513,1790,5187.013292472,5278545,0,5188.053292444,ack,hop_completion,1.0399999720002597
130,7,8,7,1,26654,1226,5168.286292498,5256642,3,5189.11229247,dack_expiry,hop_capacity_release,20.825999972000318
130,4,5,4,1,26531,1791,5188.053292472,5279449,1,5190.380292444,ack,hop_completion,2.326999971999612
130,4,5,7,1,15712,1793,5190.380292472,5283503,1,5191.251292444,ack,hop_completion,0.8709999719994812
130,4,5,7,1,15753,1794,5191.251292472,5284296,1,5192.044292444,ack,hop_completion,0.7929999719999614
130,4,5,7,1,15829,1796,5192.044292472,5285048,2,5193.227292444,ack,hop_completion,1.1829999720002888
130,7,8,7,1,26676,1227,5173.603292498,5260894,3,5194.36429247,dack_expiry,hop_capacity_release,20.76099997199981
130,7,8,7,1,26683,1228,5174.318292498,5261766,3,5195.02729247,dack_expiry,hop_capacity_release,20.70899997200013
130,7,8,7,1,26689,1229,5175.319292498,5263082,3,5195.72929247,dack_expiry,hop_capacity_release,20.40999997199924
130,4,5,7,1,15757,1795,5192.044292472,5285041,2,5196.451292444,ack,hop_completion,4.406999971999539
130,8,2,7,1,16795,1025,5178.491295402,5265806,4,5199.369295374,dack_expiry,hop_capacity_release,20.877999971999998
130,8,2,7,1,16834,1026,5180.610295402,5268615,4,5201.358295374,dack_expiry,hop_capacity_release,20.74799997199989
130,8,2,7,1,16846,1027,5181.416295402,5270337,4,5202.047295374,dack_expiry,hop_capacity_release,20.6309999719997
130,4,5,4,1,26641,1801,5196.451292472,5289414,3,5202.197292444,ack,hop_completion,5.745999971999481
130,8,2,7,1,16903,1028,5182.729295402,5272566,4,5203.152295374,dack_expiry,hop_capacity_release,20.42299997199916
130,4,5,4,1,26673,1804,5202.197292472,5297694,3,5203.913292444,ack,hop_completion,1.7159999719997359
130,4,5,4,1,26659,1803,5202.197292472,5297687,3,5206.006292444,ack,hop_completion,3.808999971999583
130,4,5,4,1,26658,1802,5202.197292472,5297680,3,5206.006292444,ack,hop_completion,3.808999971999583
130,4,5,4,1,26674,1805,5203.913292472,5300658,3,5207.436292444,ack,hop_completion,3.5229999720004344
130,8,2,7,1,16907,1029,5184.835295402,5276638,4,5208.248295374,dack_expiry,hop_capacity_release,23.412999971999852
130,4,5,4,1,26622,1799,5194.722292472,5286991,3,5208.264000028,no_ack,hop_completion,13.541707555999892
130,7,8,7,1,26775,1230,5189.112292498,5281595,3,5210.06829247,dack_expiry,hop_capacity_release,20.955999972000427
130,7,8,7,1,26804,1231,5194.364292498,5286705,3,5215.07329247,dack_expiry,hop_capacity_release,20.70899997199922
130,7,8,7,1,26818,1233,5195.729292498,5288252,3,5216.36029247,dack_expiry,hop_capacity_release,20.6309999719997
130,4,5,7,1,15870,1808,5207.436292472,5304809,3,5217.871000028,no_ack,hop_completion,10.434707555999921
130,7,8,7,1,26805,1232,5195.027292498,5287651,3,5218.47929247,dack_expiry,hop_capacity_release,23.451999971999612
130,8,2,7,1,16933,1030,5199.369295402,5292602,4,5220.234295374,dack_expiry,hop_capacity_release,20.864999972000078
130,8,2,7,1,16950,1031,5201.358295402,5295134,4,5221.846295374,dack_expiry,hop_capacity_release,20.48799997199967
130,8,2,7,1,17019,1032,5202.047295402,5297179,4,5222.730295374,dack_expiry,hop_capacity_release,20.68299997200029
130,4,5,7,1,15927,1811,5220.306292472,5319845,1,5223.530292444,ack,hop_completion,3.223999972000456
130,8,2,7,1,17036,1033,5203.152295402,5299311,4,5223.848295374,dack_expiry,hop_capacity_release,20.69599997200021
130,4,5,7,1,15833,1807,5206.006292472,5302940,3,5227.436292472,dack_expiry,hop_capacity_release,21.43000000000029
130,4,5,7,1,15928,1812,5223.530292472,5325143,1,5227.482292444,ack,hop_completion,3.9519999720005217
130,8,2,7,1,17057,1034,5208.248295402,5305414,4,5229.113295374,dack_expiry,hop_capacity_release,20.864999972000078
130,7,8,7,1,26885,1234,5210.068292498,5308358,3,5233.10429247,dack_expiry,hop_capacity_release,23.035999971999445
130,4,5,7,1,15958,1814,5227.482292472,5329323,1,5234.944292444,ack,hop_completion,7.4619999719998304
130,7,8,7,1,26902,1235,5215.073292498,5313667,3,5237.96629247,dack_expiry,hop_capacity_release,22.892999971999416
130,4,5,7,1,15957,1813,5227.4362925,5329239,1,5238.333000028,no_ack,hop_completion,10.896707528000661
130,7,8,7,1,26907,1236,5216.360292498,5315055,3,5239.52629247,dack_expiry,hop_capacity_release,23.165999972000463
130,8,2,7,1,17072,1035,5220.234295402,5319388,4,5241.827295374,dack_expiry,hop_capacity_release,21.592999972000143
130,4,5,4,1,26794,1817,5236.452292472,5340346,2,5244.135292444,ack,hop_completion,7.682999971999379
130,8,2,7,1,17191,1038,5223.848295402,5325373,4,5246.897295374,dack_expiry,hop_capacity_release,23.048999972000274
130,4,5,7,1,16031,1819,5246.410292472,5351001,1,5247.619292444,ack,hop_completion,1.2089999720001288
130,8,2,7,1,17171,1037,5222.730295402,5323348,4,5247.807295374,dack_expiry,hop_capacity_release,25.07699997200052
130,8,2,7,1,17137,1036,5221.846295402,5321812,4,5247.807295374,dack_expiry,hop_capacity_release,25.960999972000536
130,8,2,7,1,17196,1039,5229.113295402,5332075,4,5249.471295374,dack_expiry,hop_capacity_release,20.35799997199956
130,4,5,7,1,16066,1821,5248.568292472,5354242,1,5250.713292444,ack,hop_completion,2.144999971999823
130,4,5,4,1,26931,1823,5250.713292472,5358045,2,5252.260292444,ack,hop_completion,1.5469999719998668
130,4,5,7,1,16030,1818,5244.135292472,5348724,1,5253.439000028,no_ack,hop_completion,9.303707555999608
130,7,8,7,1,26980,1238,5233.104292498,5337375,3,5253.56629247,dack_expiry,hop_capacity_release,20.46199997199983
130,7,8,7,1,27009,1240,5239.526292498,5342752,3,5260.13129247,dack_expiry,hop_capacity_release,20.60499997199986
130,7,8,7,1,27005,1239,5237.966292498,5341483,3,5260.88529247,dack_expiry,hop_capacity_release,22.918999972000165
130,8,2,7,1,17256,1040,5241.827295402,5345594,4,5263.056295374,dack_expiry,hop_capacity_release,21.228999971999656
130,7,8,7,1,26914,1237,5218.479292498,5317412,3,5264.07629247,dack_expiry,hop_capacity_release,45.59699997200005
130,8,2,7,1,17274,1041,5246.897295402,5351442,4,5267.775295374,dack_expiry,hop_capacity_release,20.877999971999998
130,8,2,7,1,17323,1043,5247.807295402,5352918,4,5269.023295374,dack_expiry,hop_capacity_release,21.215999971999736
130,8,2,8,1,17864,1047,5269.023295402,5380283,4,5269.901295346,ack,hop_completion,0.8779999439993844
130,8,2,7,1,17300,1042,5247.807295402,5352911,4,5271.350295374,dack_expiry,hop_capacity_release,23.54299997199996
130,8,2,7,1,17380,1044,5249.471295402,5355776,4,5272.143295374,dack_expiry,hop_capacity_release,22.671999972000776
130,4,5,7,1,16147,1825,5272.2602925,5387149,1,5274.048292444,ack,hop_completion,1.7879999440001484
130,7,8,7,1,27013,1241,5253.566292498,5362755,3,5274.54829247,dack_expiry,hop_capacity_release,20.981999972000267
130,7,8,7,1,27094,1242,5260.131292498,5368621,3,5280.86629247,dack_expiry,hop_capacity_release,20.73499997199997
130,7,8,7,1,27115,1243,5260.885292498,5369563,3,5281.56829247,dack_expiry,hop_capacity_release,20.68299997200029
130,8,2,7,1,17394,1045,5263.056295402,5371843,4,5284.142295374,dack_expiry,hop_capacity_release,21.085999972000536
130,7,8,7,1,27121,1244,5264.076292498,5372988,3,5284.51929247,dack_expiry,hop_capacity_release,20.442999972000507
130,4,5,4,1,27001,1828,5277.441292472,5394126,1,5287.022292444,ack,hop_completion,9.580999972000427
130,4,5,7,1,16148,1826,5274.048292472,5390336,1,5287.022292444,ack,hop_completion,12.973999972000456
130,4,5,4,1,27034,1829,5287.022292472,5405060,2,5287.607292444,ack,hop_completion,0.5849999720003325
130,8,2,7,1,17416,1046,5267.775295402,5377642,4,5288.367295374,dack_expiry,hop_capacity_release,20.59199997199994
130,4,5,4,1,27050,1830,5287.022292472,5405067,2,5288.387292444,ack,hop_completion,1.3649999720000778
130,4,5,4,1,27052,1831,5287.022292472,5405074,2,5290.129292444,ack,hop_completion,3.106999972000267
130,8,2,7,1,17443,1048,5269.901295374,5381725,4,5290.590295374,dack_expiry,hop_capacity_release,20.688999999999396
130,4,5,4,1,27065,1832,5287.607292472,5405684,2,5290.623292444,ack,hop_completion,3.0159999719999178
130,8,2,8,1,17998,1053,5290.590295402,5409067,4,5291.793295346,ack,hop_completion,1.202999944000112
130,8,2,7,1,17476,1049,5271.350295402,5384898,4,5292.241295374,dack_expiry,hop_capacity_release,20.890999972000827
130,4,5,7,1,16186,1836,5290.623292472,5409460,3,5292.885292444,ack,hop_completion,2.2619999720000123
130,4,5,4,1,27077,1833,5288.387292472,5406883,2,5292.885292444,ack,hop_completion,4.497999971999889
130,8,2,7,1,17488,1050,5272.143295402,5386322,4,5293.229295374,dack_expiry,hop_capacity_release,21.085999971999627
130,4,5,7,1,16187,1838,5292.885292472,5413317,4,5294.874292444,ack,hop_completion,1.988999971999874
130,7,8,7,1,27124,1245,5274.548292498,5391514,3,5295.29629247,dack_expiry,hop_capacity_release,20.74799997199989
130,8,2,8,1,18050,1055,5292.241295402,5412101,4,5295.316295346,ack,hop_completion,3.074999943999501
130,4,5,7,1,16255,1841,5295.654292472,5418865,4,5298.267292444,ack,hop_completion,2.61299997200058
130,4,5,4,1,27189,1840,5294.874292472,5417073,4,5298.267292444,ack,hop_completion,3.392999972000325
130,7,8,7,1,27186,1246,5280.866292498,5396657,3,5302.08229247,dack_expiry,hop_capacity_release,21.215999971999736
130,4,5,4,1,27178,1839,5292.885292472,5413324,4,5305.023000028,no_ack,hop_completion,12.137707555999441
130,7,8,7,1,27220,1248,5284.519292498,5400447,3,5305.38429247,dack_expiry,hop_capacity_release,20.864999972000078
130,8,2,7,1,17516,1051,5284.142295402,5399806,4,5305.475295374,dack_expiry,hop_capacity_release,21.332999971999925
130,4,5,4,1,27254,1846,5302.557292472,5427945,3,5308.823292444,ack,hop_completion,6.265999971999918
130,4,5,4,1,27276,1848,5308.823292472,5434487,2,5310.786292444,ack,hop_completion,1.9629999720000342
130,8,2,7,1,17548,1052,5288.367295402,5406482,4,5311.143295374,dack_expiry,hop_capacity_release,22.775999972000136
130,8,2,7,1,17592,1054,5291.793295374,5410980,4,5312.313295374,dack_expiry,hop_capacity_release,20.519999999999527
130,8,2,7,1,17604,1056,5293.229295402,5414760,4,5314.159295374,dack_expiry,hop_capacity_release,20.929999971999678
130,7,8,7,1,27236,1249,5295.296292498,5417430,3,5315.64129247,dack_expiry,hop_capacity_release,20.34499997199964
130,8,2,7,1,17627,1057,5295.316295374,5417479,4,5317.786295374,dack_expiry,hop_capacity_release,22.469999999999345
130,4,5,4,1,27277,1849,5310.786292472,5437849,2,5319.050000028,no_ack,hop_completion,8.263707555999645
130,7,8,7,1,27312,1250,5302.082292498,5427379,3,5325.02729247,dack_expiry,hop_capacity_release,22.944999972000005
130,7,8,7,1,27340,1251,5305.384292498,5431091,3,5325.88529247,dack_expiry,hop_capacity_release,20.5009999720005
130,7,8,7,1,27208,1247,5281.568292498,5397562,3,5326.81429247,dack_expiry,hop_capacity_release,45.24599997199948
130,8,2,7,1,17661,1058,5305.475295402,5431194,4,5329.369295374,dack_expiry,hop_capacity_release,23.89399997200053
130,4,5,4,1,27266,1847,5308.823292472,5434480,2,5331.683292472,dack_expiry,hop_capacity_release,22.860000000000582
130,8,2,7,1,17698,1059,5311.143295402,5438150,4,5331.800295374,dack_expiry,hop_capacity_release,20.65699997199954
130,8,2,7,1,17719,1060,5312.313295402,5440235,4,5332.762295374,dack_expiry,hop_capacity_release,20.44899997199991
130,4,5,4,1,27287,1850,5331.6832925,5463849,1,5333.796292444,ack,hop_completion,2.1129999439999665
130,8,2,7,1,17731,1061,5314.159295402,5443777,4,5334.699295374,dack_expiry,hop_capacity_release,20.53999997200026
130,4,5,4,1,27290,1851,5333.796292472,5468776,1,5335.772292444,ack,hop_completion,1.9759999720008636
130,7,8,7,1,27348,1252,5315.641292498,5446338,3,5336.40229247,dack_expiry,hop_capacity_release,20.76099997199981
130,8,2,7,1,17768,1062,5317.786295402,5448832,4,5338.677295374,dack_expiry,hop_capacity_release,20.890999971999918
130,4,5,7,1,16256,1852,5335.772292472,5471999,1,5339.048292444,ack,hop_completion,3.275999972000136
130,7,8,7,1,27377,1253,5325.027292498,5455624,3,5345.65829247,dack_expiry,hop_capacity_release,20.6309999719997
130,4,5,7,1,16290,1853,5339.048292472,5477352,2,5348.148292444,ack,hop_completion,9.09999997199975
130,7,8,7,1,27429,1254,5325.885292498,5456940,3,5349.16829247,dack_expiry,hop_capacity_release,23.282999971999743
130,7,8,7,1,27455,1255,5326.814292498,5457606,3,5349.83129247,dack_expiry,hop_capacity_release,23.01699997200012
130,8,2,7,1,17806,1063,5329.369295402,5459964,4,5351.456295374,dack_expiry,hop_capacity_release,22.08699997199983
130,8,2,7,1,17828,1064,5331.800295402,5463990,4,5352.366295374,dack_expiry,hop_capacity_release,20.5659999720001
130,8,2,7,1,17839,1065,5332.762295402,5465871,4,5353.471295374,dack_expiry,hop_capacity_release,20.70899997200013
130,8,2,7,1,17873,1066,5334.699295402,5470255,4,5355.213295374,dack_expiry,hop_capacity_release,20.51399997200042
130,4,5,7,1,16291,1856,5348.8232925,5487184,2,5355.727292444,ack,hop_completion,6.903999944000134
130,7,8,7,1,27459,1256,5336.402292498,5473822,3,5357.42329247,dack_expiry,hop_capacity_release,21.020999972000027
130,8,2,7,1,17920,1067,5338.677295402,5476624,4,5359.295295374,dack_expiry,hop_capacity_release,20.61799997199978
130,7,8,7,1,27527,1257,5345.658292498,5483876,3,5368.73329247,dack_expiry,hop_capacity_release,23.074999972000114
130,7,8,7,1,27563,1258,5349.168292498,5487539,3,5369.72129247,dack_expiry,hop_capacity_release,20.55299997200018
130,7,8,7,1,27569,1259,5349.831292498,5488543,3,5370.76129247,dack_expiry,hop_capacity_release,20.929999971999678
130,8,2,7,1,17941,1068,5351.456295402,5490275,4,5372.386295374,dack_expiry,hop_capacity_release,20.929999971999678
130,8,2,7,1,17951,1069,5352.366295402,5491311,4,5372.932295374,dack_expiry,hop_capacity_release,20.5659999720001
130,8,2,7,1,17984,1070,5353.471295402,5493688,4,5374.492295374,dack_expiry,hop_capacity_release,21.020999972000027
130,8,2,7,1,18036,1071,5355.213295402,5496681,4,5375.805295374,dack_expiry,hop_capacity_release,20.59199997199994
130,4,5,8,1,16774,1859,5363.709292472,5508460,1,5376.276000028,no_ack,hop_completion,12.566707556000438
130,4,5,7,1,16354,1860,5376.276000056,5523716,0,5377.099292444,ack,hop_completion,0.8232923879995724
130,4,5,8,1,16782,1861,5377.099292472,5524752,0,5378.204292444,ack,hop_completion,1.1049999719998596
130,7,8,7,1,27586,1260,5357.423292498,5500068,3,5378.28829247,dack_expiry,hop_capacity_release,20.864999972000078
130,4,5,7,1,16358,1862,5378.204292472,5526285,0,5379.166292444,ack,hop_completion,0.9619999719998304
130,8,2,7,1,18054,1072,5359.295295402,5502744,4,5381.174295374,dack_expiry,hop_capacity_release,21.8789999720002
130,4,5,7,1,16390,1865,5382.845292472,5531919,1,5384.535292444,ack,hop_completion,1.689999971999896
130,4,5,7,1,16461,1866,5384.535292472,5534475,1,5386.485292444,ack,hop_completion,1.9499999720001142
130,7,8,7,1,27639,1261,5368.733292498,5512548,3,5389.48129247,dack_expiry,hop_capacity_release,20.74799997199989
130,7,8,7,1,27668,1262,5369.721292498,5513716,3,5390.54729247,dack_expiry,hop_capacity_release,20.82599997199941
130,4,5,7,1,16462,1867,5386.485292472,5536363,1,5391.347292444,ack,hop_completion,4.861999972000376
130,7,8,7,1,27689,1263,5370.761292498,5514970,3,5391.56129247,dack_expiry,hop_capacity_release,20.79999997199957
130,4,5,7,1,16389,1864,5379.166292472,5527823,1,5392.825000028,no_ack,hop_completion,13.658707556000081
130,8,2,7,1,18069,1073,5372.386295402,5516781,4,5393.173295374,dack_expiry,hop_capacity_release,20.786999972000558
130,4,5,4,1,27477,1869,5391.347292472,5541222,2,5393.362292444,ack,hop_completion,2.014999971999714
130,4,5,7,1,16501,1868,5391.347292472,5541215,2,5393.362292444,ack,hop_completion,2.014999971999714
130,8,2,7,1,18106,1074,5372.932295402,5517591,4,5393.732295374,dack_expiry,hop_capacity_release,20.799999972000478
130,8,2,8,1,18641,1078,5393.173295402,5543587,4,5394.259295346,ack,hop_completion,1.0859999439999228
130,8,2,8,1,18676,1080,5394.259295374,5545446,4,5394.935295346,ack,hop_completion,0.6759999719997722
130,8,2,7,1,18163,1075,5374.492295402,5520061,4,5395.279295374,dack_expiry,hop_capacity_release,20.78699997199965
130,8,2,7,1,18171,1076,5375.805295402,5522298,4,5396.618295374,dack_expiry,hop_capacity_release,20.81299997199949
130,4,5,4,1,27521,1870,5393.362292472,5544084,1,5398.861292444,ack,hop_completion,5.498999972000092
130,8,2,7,1,18188,1077,5381.174295402,5529308,4,5401.753295374,dack_expiry,hop_capacity_release,20.57899997200002
130,4,5,7,1,16513,1871,5393.362292472,5544091,1,5403.238000028,no_ack,hop_completion,9.875707555999725
130,8,2,8,1,18762,1084,5401.753295402,5556005,4,5407.051295346,ack,hop_completion,5.297999944000367
130,4,5,7,1,16565,1874,5407.415292472,5561860,1,5408.650292444,ack,hop_completion,1.2349999719999687
130,4,5,7,1,16599,1876,5408.650292472,5563346,1,5409.287292444,ack,hop_completion,0.6369999720000123
130,7,8,7,1,27748,1265,5389.481292498,5538934,3,5410.32029247,dack_expiry,hop_capacity_release,20.838999972000238
130,4,5,7,1,16568,1875,5408.078292472,5562822,1,5411.445292444,ack,hop_completion,3.3669999720004853
130,7,8,7,1,27802,1266,5390.547292498,5540075,3,5411.58129247,dack_expiry,hop_capacity_release,21.033999971999947
130,7,8,7,1,27807,1267,5391.561292498,5541454,3,5412.12729247,dack_expiry,hop_capacity_release,20.5659999720001
130,8,2,7,1,18219,1079,5393.732295402,5544544,4,5414.259295374,dack_expiry,hop_capacity_release,20.52699997200034
130,8,2,7,1,18276,1081,5394.935295374,5546669,4,5415.728295374,dack_expiry,hop_capacity_release,20.792999999999665
130,8,2,7,1,18279,1082,5395.279295402,5547975,4,5416.326295374,dack_expiry,hop_capacity_release,21.046999972000776
130,8,2,7,1,18294,1083,5396.618295402,5550041,4,5417.457295374,dack_expiry,hop_capacity_release,20.838999972000238
130,4,5,7,1,16617,1877,5409.287292472,5563768,1,5417.997292444,ack,hop_completion,8.709999971999423
130,4,5,8,1,17126,1880,5417.997292472,5577772,2,5418.647292444,ack,hop_completion,0.6499999720008418
130,4,5,8,1,17156,1881,5417.997292472,5577779,2,5419.999292444,ack,hop_completion,2.0019999720007036
130,4,5,7,1,16684,1884,5419.999292472,5580993,3,5420.896292444,ack,hop_completion,0.8969999720002306
130,4,5,8,1,17153,1883,5419.999292472,5580986,3,5420.896292444,ack,hop_completion,0.8969999720002306
130,4,5,4,1,27699,1887,5420.896292472,5582052,3,5422.508292444,ack,hop_completion,1.6119999720003761
130,7,8,7,1,27697,1264,5378.288292498,5526419,3,5423.93729247,dack_expiry,hop_capacity_release,45.64899997199973
130,4,5,8,1,17163,1882,5418.647292472,5578744,2,5424.003292444,ack,hop_completion,5.355999972000063
130,8,2,7,1,18327,1085,5407.051295374,5560502,4,5430.418295374,dack_expiry,hop_capacity_release,23.36700000000019
130,4,5,7,1,16729,1886,5420.896292472,5582045,3,5431.101292444,ack,hop_completion,10.204999972000223
130,4,5,7,1,16718,1885,5419.999292472,5581000,3,5431.101292444,ack,hop_completion,11.101999972000158
130,4,5,4,1,27710,1890,5424.003292472,5585688,4,5432.674292444,ack,hop_completion,8.670999971999663
130,7,8,7,1,27920,1270,5412.127292498,5568073,3,5433.21329247,dack_expiry,hop_capacity_release,21.085999971999627
130,7,8,7,1,27899,1269,5411.581292498,5567521,3,5433.21329247,dack_expiry,hop_capacity_release,21.631999971999903
130,8,2,7,1,18372,1086,5414.259295402,5570992,4,5435.111295374,dack_expiry,hop_capacity_release,20.851999972000158
130,8,2,7,1,18430,1089,5417.457295402,5576634,4,5438.387295374,dack_expiry,hop_capacity_release,20.929999971999678
130,4,5,4,1,27734,1893,5432.674292472,5594871,4,5438.550292444,ack,hop_completion,5.87599997199959
130,4,5,4,1,27717,1892,5431.101292472,5592315,4,5438.550292444,ack,hop_completion,7.4489999719999105
130,4,5,4,1,27715,1891,5431.101292472,5592308,4,5438.550292444,ack,hop_completion,7.4489999719999105
130,8,2,7,1,18378,1087,5415.728295402,5573380,4,5439.440295374,dack_expiry,hop_capacity_release,23.71199997199983
130,8,2,7,1,18397,1088,5416.326295402,5574925,4,5439.960295374,dack_expiry,hop_capacity_release,23.63399997200031
130,4,5,4,1,27703,1888,5422.508292472,5584349,4,5439.967292444,ack,hop_completion,17.45899997200013
130,4,5,7,1,16792,1895,5438.550292472,5603304,5,5441.007292444,ack,hop_completion,2.4569999719997213
130,4,5,8,1,17148,1889,5422.508292472,5584356,4,5443.200000028,no_ack,hop_completion,20.691707556000438
130,4,5,4,1,27762,1894,5438.550292472,5603297,5,5444.062292444,ack,hop_completion,5.511999972000012
130,7,8,7,1,27927,1271,5423.937292498,5585608,3,5444.92629247,dack_expiry,hop_capacity_release,20.988999971999874
130,4,5,4,1,27801,1901,5441.969292472,5608614,6,5445.557292444,ack,hop_completion,3.587999972000034
130,4,5,4,1,27832,1904,5444.062292472,5611412,5,5447.780292444,ack,hop_completion,3.7179999720001433
130,4,5,4,1,27821,1903,5442.476292472,5609352,6,5447.780292444,ack,hop_completion,5.303999972000383
130,4,5,4,1,27841,1905,5445.557292472,5612824,5,5448.651292444,ack,hop_completion,3.093999972000347
130,4,5,4,1,27871,1906,5447.780292472,5615085,6,5450.003292444,ack,hop_completion,2.2229999720002525
130,8,2,7,1,18482,1090,5430.418295402,5591344,4,5451.114295374,dack_expiry,hop_capacity_release,20.69599997200021
130,7,8,7,1,28024,1273,5433.213292498,5595711,3,5454.15629247,dack_expiry,hop_capacity_release,20.942999972000507
130,7,8,7,1,27974,1272,5433.213292498,5595704,3,5454.15629247,dack_expiry,hop_capacity_release,20.942999972000507
130,7,8,7,1,27859,1268,5410.320292498,5564640,3,5455.48829247,dack_expiry,hop_capacity_release,45.16799997199996
130,4,5,4,1,27956,1912,5455.268292472,5624142,6,5456.282292444,ack,hop_completion,1.0139999719995103
130,8,2,7,1,18486,1091,5435.111295402,5598362,4,5456.587295374,dack_expiry,hop_capacity_release,21.475999971999954
