seed,node,source,start_s,end_s,metric,value
129,8,8,2400,2700,queue_wait_count,17
129,8,8,2400,2700,queue_wait_sum_s,4052.175021694
129,8,8,2400,2700,resend_count_sum,7
129,8,8,2700,3000,app_admitted,17
129,8,8,2700,3000,app_nsdp_full,14983
129,8,8,2700,3000,completion_count,17
129,8,8,2700,3000,hop_admission:admitted,17
129,8,8,2700,3000,hop_completion:ack,17
129,8,8,2700,3000,nwk_admission:admitted,17
129,8,8,2700,3000,nwk_admission:neighbor_flow_full,4441
129,8,8,2700,3000,nwk_enqueue:local,17
129,8,8,2700,3000,nwk_forward:local,17
129,8,8,2700,3000,nwk_nsdp_release:hop_feedback,17
129,8,8,2700,3000,queue_wait_count,17
129,8,8,2700,3000,queue_wait_sum_s,4578.708021554001
129,8,8,2700,3000,resend_count_sum,5
