seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
130,3,3,1,21324,local,,4085266,1,0,0,4085278,4085280,1,5635,4098570,4098571,ack,0,4098571,,,,,,,4058.34,4058.340000028,4058.340000028,4068.805288077,4068.805288077,True,1,4098088,4068.230808077,released
130,5,4,1,20599,relay,4,4085390,1,0,0,4118985,4118987,1,2272,4128067,4128068,ack,0,4128068,4085392,ack,1328,,,False,4058.428812444,4088.698111114,4088.698111114,4099.410111086,4099.410111086,True,1,4126545,4098.520811086,released
130,5,5,1,21326,local,,4085522,1,0,0,4118992,4118994,1,2273,4128515,4128516,ack,0,4128516,,,,,,,4058.6,4088.698111114,4088.698111114,4099.969111086,4099.969111086,True,1,4128383,4099.794811086,released
130,4,2,1,20088,relay,2,4085797,1,0,0,4185121,4185123,5,1372,4189582,4189583,ack,0,4189583,4085799,ack,1088,,,False,4059.052813632,4153.773292472,4153.773292472,4158.414292444,4158.414292444,True,1,4303266,4265.414811086,released
130,3,3,1,21329,local,,4086033,1,0,0,4086041,4086043,1,5636,4098567,4098568,ack,0,4098568,,,,,,,4059.28,4059.280000028,4059.280000028,4068.805288077,4068.805288077,True,1,4098411,4068.659808077,released
130,2,2,1,21330,local,,4086232,1,0,0,4245078,4245080,4,1137,4247637,4247638,ack,0,4247638,,,,,,,4059.46,4212.06529366,4212.06529366,4214.145293632,4214.145293632,True,1,4468464,4428.421811086,released
130,4,2,1,20092,relay,2,4086858,1,0,0,4185128,4185130,5,1373,4194935,4194936,ack,2,4194936,4086859,ack,1089,,,False,4059.832813632,4153.773292472,4153.773292472,4164.355292444,4164.355292444,True,1,4308879,4272.018811086,released
130,3,3,1,21333,local,,4087028,1,0,0,4087036,4087038,1,5637,4098994,4098995,ack,0,4098995,,,,,,,4059.98,4059.980000028,4059.980000028,4069.575108077,4069.575108077,True,1,4098912,4069.426808077,released
130,4,4,1,21334,local,,4087150,1,0,0,4187119,4187121,5,1374,4191625,4191626,ack,0,4191626,,,,,,,4060.06,4155.736292472,4155.736292472,4160.702292444,4160.702292444,True,1,4304397,4266.935811086,released
130,2,2,1,21335,local,,4087315,1,0,0,4247166,4247168,4,1138,4253817,4253818,ack,1,4253818,,,,,,,4060.14,4213.65129366,4213.65129366,4219.137293632,4219.137293632,True,1,4473191,4433.504811086,released
130,4,2,1,20097,relay,2,4087844,1,0,0,4189589,4189591,5,1375,4201392,4201393,ack,2,4201393,4087845,ack,1090,,,False,4060.820813632,4158.414292472,4158.414292472,4169.555292444,4169.555292444,True,1,4325919,4285.525811086,released
130,2,7,1,13181,relay,8,4088109,1,0,0,4247644,4247646,4,1139,4248737,4248738,dack,0,4269959,4088111,dack,848,,,False,4061.093815346,4214.14529366,4214.14529366,4215.432293632,4235.43229366,True,1,4471970,4431.762811086,released
130,2,2,1,21340,local,,4088654,1,0,0,4251935,4251937,4,1140,4255430,4255431,ack,0,4255431,,,,,,,4061.18,4217.622293688,4217.622293688,4220.450293632,4220.450293632,True,1,4473886,4434.492811086,released
130,3,3,1,21341,local,,4088658,1,0,0,4088714,4088716,1,5638,4100049,4100050,ack,0,4100050,,,,,,,4061.18,4061.180000028,4061.180000028,4070.472108077,4070.472108077,True,1,4099960,4070.349808077,released
130,3,3,1,21342,local,,4088727,1,0,0,4088748,4088750,1,5639,4100862,4100863,ack,0,4100863,,,,,,,4061.2,4061.200000028,4061.200000028,4071.278108077,4071.278108077,True,1,4100713,4071.155808077,released
130,3,3,1,21344,local,,4089285,1,0,0,4089293,4089295,1,5640,4101465,4101466,ack,0,4101466,,,,,,,4061.54,4061.540000028,4061.540000028,4072.120288077,4072.120288077,True,1,4101414,4072.039808077,released
130,2,7,1,13132,relay,8,4090749,1,0,0,4253824,4253826,4,1141,4255428,4255429,dack,0,4276360,4090750,dack,847,,,False,4062.562815346,4219.13729366,4219.13729366,4220.450293632,4240.45029366,True,1,4474310,4435.311811086,released
130,5,4,1,20602,relay,4,4090951,1,0,0,4118999,4119001,1,2274,4129352,4129353,ack,0,4129353,4090953,ack,1329,,,False,4062.861812444,4088.698111114,4088.698111114,4101.282111086,4101.282111086,True,1,4128904,4100.522811086,released
130,3,3,1,21350,local,,4091385,1,0,0,4091393,4091395,1,5641,4101848,4101849,ack,0,4101849,,,,,,,4062.98,4062.980000028,4062.980000028,4072.822288077,4072.822288077,True,1,4101806,4072.754808077,released
130,3,3,1,21351,local,,4091407,1,0,0,4091415,4091417,1,5642,4102377,4102378,ack,0,4102378,,,,,,,4063.0,4063.000000028,4063.000000028,4073.654288077,4073.654288077,True,1,4102168,4073.300808077,released
130,4,4,1,21352,local,,4092073,1,0,0,4190365,4190367,5,1376,4203945,4203946,ack,2,4203946,,,,,,,4063.38,4159.480292472,4159.480292472,4171.960292444,4171.960292444,True,1,4327268,4286.864811086,released
130,2,7,1,13183,relay,8,4092292,1,0,0,4255437,4255439,4,1142,4256071,4256072,dack,0,4276862,4092293,dack,849,,,False,4063.589815346,4220.45029366,4220.45029366,4221.087293632,4241.08729366,True,1,4510876,4472.582811086,released
130,3,3,1,21355,local,,4092384,1,0,0,4092392,4092394,1,5643,4103036,4103037,ack,0,4103037,,,,,,,4063.64,4063.640000028,4063.640000028,4074.798288077,4074.798288077,True,1,4102629,4074.080808077,released
130,5,7,1,12135,relay,4,4092515,1,0,0,4119006,4119008,1,2275,4129814,4129815,ack,0,4129815,4092516,ack,1330,,,False,4063.888812444,4088.698111114,4088.698111114,4102.296111086,4102.296111086,True,1,4129756,4102.186811086,released
130,3,3,1,21359,local,,4093813,1,0,0,4093821,4093823,1,5644,4103033,4103034,ack,0,4103034,,,,,,,4064.7,4064.700000028,4064.700000028,4074.798288077,4074.798288077,True,1,4102991,4074.730808077,released
130,5,2,1,19412,relay,4,4093864,1,0,0,4119013,4119015,1,2276,4133400,4133401,ack,0,4133401,4093865,ack,1331,,,False,4064.785812444,4088.698111114,4088.698111114,4104.532111086,4104.532111086,True,1,4130891,4102.875811086,released
130,3,3,1,21362,local,,4094967,1,0,0,4094975,4094977,1,5645,4104263,4104264,ack,0,4104264,,,,,,,4065.32,4065.320000028,4065.320000028,4076.124288077,4076.124288077,True,1,4103357,4075.250808077,released
130,8,7,1,20940,relay,7,4095141,1,0,0,6077471,6077473,2,1183,6079585,6079586,dack,0,6103740,4095143,dack,1020,,,False,4065.565812442,5829.115295402,5829.115295402,5830.630295346,5850.630295374,False,0,,,released
130,7,7,1,21365,local,,4096090,1,0,0,4178757,4178759,8,1036,4179852,4179853,dack,0,4200606,,,,,,,4065.92,4147.890292498,4147.890292498,4148.885292442,4168.88529247,False,0,,,released
130,3,3,1,21367,local,,4096478,1,0,0,4096486,4096488,1,5646,4104260,4104261,ack,0,4104261,,,,,,,4066.38,4066.380000028,4066.380000028,4076.124288077,4076.124288077,True,1,4103519,4075.497808077,released
130,3,3,1,21368,local,,4096500,1,0,0,4096514,4096516,1,5647,4104257,4104258,ack,0,4104258,,,,,,,4066.4,4066.400000028,4066.400000028,4076.124288077,4076.124288077,True,1,4103849,4075.796808077,released
130,4,7,1,12570,relay,2,4096768,1,0,0,4190372,4190374,5,1377,4193578,4193579,ack,0,4193579,4096770,dack,1091,,,False,4066.800813632,4159.480292472,4159.480292472,4162.730292444,4162.730292444,True,1,4305109,4267.845811086,released
130,3,3,1,21371,local,,4097162,1,0,0,4097170,4097172,1,5648,4104625,4104626,ack,0,4104626,,,,,,,4067.16,4067.160000028,4067.160000028,4076.488288077,4076.488288077,True,1,4104585,4076.420808077,released
130,4,7,1,12550,relay,2,4097227,1,0,0,4191632,4191634,5,1378,4193575,4193576,ack,0,4193576,4097228,dack,1092,,,False,4067.268813632,4160.702292472,4160.702292472,4162.730292444,4162.730292444,True,1,4306719,4270.341811086,released
130,3,3,1,21374,local,,4097816,1,0,0,4097824,4097826,1,5649,4105481,4105482,ack,0,4105482,,,,,,,4067.94,4067.940000028,4067.940000028,4077.502288077,4077.502288077,True,1,4105187,4077.057808077,released
130,3,3,1,21377,local,,4098592,1,0,0,4098600,4098602,1,5650,4105478,4105479,ack,0,4105479,,,,,,,4068.82,4068.820000028,4068.820000028,4077.502288077,4077.502288077,True,1,4105316,4077.330808077,released
130,3,3,1,21378,local,,4098611,1,0,0,4098619,4098621,1,5651,4106554,4106555,ack,0,4106555,,,,,,,4068.84,4068.840000028,4068.840000028,4078.532108077,4078.532108077,True,1,4105683,4077.811808077,released
130,5,7,1,12158,relay,4,4098882,1,0,0,4119816,4119818,1,2277,4139318,4139319,ack,0,4139319,4098884,ack,1332,,,False,4069.387812444,4089.790111114,4089.790111114,4108.068111086,4108.068111086,True,1,4138167,4106.931811086,released
130,3,3,1,21382,local,,4099016,1,0,0,4099024,4099026,1,5652,4107727,4107728,ack,0,4107728,,,,,,,4069.58,4069.580000028,4069.580000028,4079.520108077,4079.520108077,True,1,4107410,4079.020808077,released
130,8,7,1,20957,relay,7,4099034,1,0,0,6078250,6078252,2,1184,6079583,6079584,dack,0,6103739,4099036,dack,1021,,,False,4069.595812442,5829.622295402,5829.622295402,5830.630295346,5850.630295374,False,0,,,released
130,7,7,1,21384,local,,4099810,1,0,0,4186413,4186415,8,1037,4189016,4189017,dack,1,4209276,,,,,,,4070.08,4154.936292498,4154.936292498,4157.751292442,4177.75129247,False,0,,,released
130,5,7,1,12214,relay,4,4099937,1,0,0,4119823,4119825,1,2278,4148485,4148486,no_ack,2,4148486,4099938,ack,1334,,,False,4070.323812444,4089.790111114,4089.790111114,4120.010000028,4120.010000028,False,0,,,released
130,3,3,1,21387,local,,4100014,1,0,0,4100022,4100024,1,5653,4108307,4108308,ack,0,4108308,,,,,,,4070.42,4070.420000028,4070.420000028,4080.378108077,4080.378108077,True,1,4107915,4079.774808077,released
130,3,3,1,21388,local,,4100061,1,0,0,4100069,4100071,1,5654,4109264,4109265,ack,0,4109265,,,,,,,4070.48,4070.480000028,4070.480000028,4081.626108077,4081.626108077,True,1,4108454,4080.658808077,released
130,5,5,1,21389,local,,4100402,1,0,0,4120721,4120723,1,2279,4139876,4139877,ack,0,4139877,,,,,,,4070.82,4090.934111114,4090.934111114,4109.056111086,4109.056111086,True,1,4139703,4108.686811086,released
130,5,4,1,20769,relay,4,4100508,1,0,0,4121686,4121688,1,2280,4139873,4139874,ack,0,4139874,4100509,ack,1335,,,False,4070.921812444,4092.429111114,4092.429111114,4109.056111086,4109.056111086,True,1,4139799,4108.933811086,released
130,4,4,1,21392,local,,4100727,1,0,0,4193588,4193590,5,1379,4208840,4208841,ack,2,4208841,,,,,,,4071.16,4162.730292472,4162.730292472,4177.355292444,4177.355292444,True,1,4331010,4291.661811086,released
130,3,3,1,21393,local,,4100894,1,0,0,4100902,4100904,1,5655,4109261,4109262,ack,0,4109262,,,,,,,4071.28,4071.280000028,4071.280000028,4081.626108077,4081.626108077,True,1,4108673,4081.152808077,released
130,5,7,1,12248,relay,4,4101104,1,0,0,4121693,4121695,1,2281,4141077,4141078,ack,0,4141078,4101105,ack,1336,,,False,4071.610812444,4092.429111114,4092.429111114,4111.253111086,4111.253111086,True,1,4140447,4110.207811086,released
130,3,3,1,21396,local,,4101479,1,0,0,4101487,4101489,1,5656,4109723,4109724,ack,0,4109724,,,,,,,4072.14,4072.140000028,4072.140000028,4082.250108077,4082.250108077,True,1,4109577,4081.984808077,released
130,3,3,1,21398,local,,4101868,1,0,0,4101876,4101878,1,5657,4111997,4111998,ack,0,4111998,,,,,,,4072.84,4072.840000028,4072.840000028,4083.264108077,4083.264108077,True,1,4110220,4082.530808077,released
130,3,3,1,21400,local,,4102387,1,0,0,4102395,4102397,1,5658,4120865,4120866,no_ack,2,4120866,,,,,,,4073.66,4073.660000028,4073.660000028,4091.124000028,4091.124000028,True,1,4124216,4095.478808077,released
130,5,4,1,20857,relay,4,4102461,1,0,0,4122975,4122977,1,2282,4141613,4141614,ack,0,4141614,4102462,ack,1338,,,False,4073.794812444,4093.781111114,4093.781111114,4112.085111086,4112.085111086,True,1,4141490,4111.884811086,released
130,3,3,1,21405,local,,4103047,1,0,0,4103055,4103057,1,5659,4113544,4113545,ack,0,4113545,,,,,,,4074.8,4074.800000028,4074.800000028,4084.031108077,4084.031108077,True,1,4112775,4083.908808077,released
130,3,3,1,21406,local,,4103078,1,0,0,4103086,4103088,1,5660,4115114,4115115,ack,0,4115115,,,,,,,4074.82,4074.820000028,4074.820000028,4085.305108077,4085.305108077,True,1,4114530,4085.000808077,released
130,4,7,1,12571,relay,2,4103216,1,0,0,4193595,4193597,5,1380,4197865,4197866,ack,0,4197866,4103218,dack,1093,,,False,4075.055813632,4162.730292472,4162.730292472,4167.371292444,4167.371292444,True,1,4309581,4272.629811086,released
130,4,2,1,20208,relay,2,4103420,1,0,0,4193602,4193604,5,1381,4200026,4200027,ack,0,4200027,4103421,ack,1094,,,False,4075.393813632,4162.730292472,4162.730292472,4168.658292444,4168.658292444,True,1,4310809,4273.331811086,released
130,2,2,1,21411,local,,4103603,1,0,0,4266340,4266342,4,1143,4269296,4269297,ack,1,4269297,,,,,,,4075.52,4231.259293688,4231.259293688,4234.594293632,4234.594293632,True,1,4521163,4478.887811086,released
130,4,2,1,20239,relay,2,4103928,1,0,0,4193609,4193611,5,1382,4201389,4201390,ack,0,4201390,4103929,ack,1095,,,False,4075.926813632,4162.730292472,4162.730292472,4169.555292444,4169.555292444,True,1,4319435,4279.766811086,released
130,4,4,1,21414,local,,4104138,1,0,0,4194942,4194944,5,1383,4211557,4211558,no_ack,2,4211558,,,,,,,4076.02,4164.355292472,4164.355292472,4180.029000028,4180.029000028,False,0,,,released
130,3,3,1,21415,local,,4104279,1,0,0,4104287,4104289,1,5661,4117337,4117338,ack,0,4117338,,,,,,,4076.14,4076.140000028,4076.140000028,4086.631108077,4086.631108077,True,1,4115804,4085.910808077,released
130,3,3,1,21416,local,,4104300,1,0,0,4104308,4104310,1,5662,4117334,4117335,ack,0,4117335,,,,,,,4076.16,4076.160000028,4076.160000028,4086.631108077,4086.631108077,True,1,4116323,4086.196808077,released
130,3,3,1,21417,local,,4104340,1,0,0,4104348,4104350,1,5663,4118964,4118965,ack,0,4118965,,,,,,,4076.18,4076.180000028,4076.180000028,4088.698108077,4088.698108077,True,1,4117683,4086.976808077,released
130,2,2,1,21418,local,,4104432,1,0,0,4267410,4267412,4,1144,4279693,4279694,no_ack,2,4279694,,,,,,,4076.24,4232.494293688,4232.494293688,4243.716000028,4243.716000028,False,0,,,released
130,3,3,1,21420,local,,4104635,1,0,0,4104643,4104645,1,5664,4124659,4124660,no_ack,2,4124660,,,,,,,4076.5,4076.500000028,4076.500000028,4096.077000028,4096.077000028,True,1,4127951,4099.300808077,released
130,4,7,1,12582,relay,2,4104665,1,0,0,4197872,4197874,5,1384,4203942,4203943,ack,0,4203943,4104666,dack,1096,,,False,4076.537813632,4167.371292472,4167.371292472,4171.960292444,4171.960292444,True,1,4330080,4290.023811086,released
130,3,3,1,21424,local,,4105496,1,0,0,4105504,4105506,1,5665,4125060,4125061,no_ack,2,4125061,,,,,,,4077.52,4077.520000028,4077.520000028,4096.610000028,4096.610000028,True,1,4129079,4100.769808077,released
130,3,3,1,21425,local,,4105516,1,0,0,4105524,4105526,1,5666,4119674,4119675,ack,0,4119675,,,,,,,4077.54,4077.540000028,4077.540000028,4089.582108077,4089.582108077,True,1,4119566,4089.368808077,released
130,8,7,1,20991,relay,7,4105740,1,0,0,6086693,6086695,2,1185,6089783,6089784,dack,0,6114673,4105742,dack,1022,,,False,4077.889812442,5836.096295402,5836.096295402,5838.391295346,5858.391295374,False,0,,,released
130,7,7,1,21429,local,,4106283,1,0,0,4190717,4190719,8,1038,4191365,4191366,dack,0,4211885,,,,,,,4078.16,4159.967292498,4159.967292498,4160.455292442,4180.45529247,False,0,,,released
130,3,3,1,21431,local,,4106606,1,0,0,4106614,4106616,1,5667,4120709,4120710,ack,0,4120710,,,,,,,4078.54,4078.540000028,4078.540000028,4090.934108077,4090.934108077,True,1,4120043,4090.083808077,released
130,8,7,1,21001,relay,7,4106734,1,0,0,6087643,6087645,2,1186,6089781,6089782,dack,0,6114672,4106735,dack,1023,,,False,4078.643812442,5836.642295402,5836.642295402,5838.391295346,5858.391295374,False,0,,,released
130,7,7,1,21433,local,,4107326,1,0,0,4191566,4191568,8,1039,4192535,4192536,dack,0,4212942,,,,,,,4078.9,4160.643292498,4160.643292498,4161.378292442,4181.37829247,False,0,,,released
130,3,3,1,21436,local,,4107772,1,0,0,4107780,4107782,1,5668,4120706,4120707,ack,0,4120707,,,,,,,4079.54,4079.540000028,4079.540000028,4090.934108077,4090.934108077,True,1,4120547,4090.746808077,released
130,3,3,1,21439,local,,4108329,1,0,0,4108337,4108339,1,5669,4121243,4121244,ack,0,4121244,,,,,,,4080.38,4080.380000028,4080.380000028,4091.662108077,4091.662108077,True,1,4121053,4091.474808077,released
130,3,3,1,21444,local,,4109301,1,0,0,4109309,4109311,1,5670,4122963,4122964,ack,0,4122964,,,,,,,4081.64,4081.640000028,4081.640000028,4093.781108077,4093.781108077,True,1,4122274,4092.839808077,released
130,3,3,1,21445,local,,4109321,1,0,0,4109329,4109331,1,5671,4123584,4123585,ack,0,4123585,,,,,,,4081.66,4081.660000028,4081.660000028,4094.561108077,4094.561108077,True,1,4123240,4094.061808077,released
130,2,7,1,13199,relay,8,4109439,1,0,0,4267734,4267736,4,1145,4269294,4269295,dack,0,4290050,4109441,dack,850,,,False,4081.854815346,4233.066293688,4233.066293688,4234.594293632,4254.59429366,True,1,4491877,4453.654811086,released
130,3,3,1,21448,local,,4109735,1,0,0,4109748,4109750,1,5672,4123581,4123582,ack,0,4123582,,,,,,,4082.26,4082.260000028,4082.260000028,4094.561108077,4094.561108077,True,1,4123402,4094.321808077,released
130,3,3,1,21452,local,,4112034,1,0,0,4112042,4112044,1,5673,4124517,4124518,ack,0,4124518,,,,,,,4083.28,4083.280000028,4083.280000028,4095.913108077,4095.913108077,True,1,4123851,4094.854808077,released
130,2,7,1,13213,relay,8,4112200,1,0,0,4269303,4269305,4,1146,4275764,4275765,dack,1,4297659,4112201,dack,851,,,False,4083.583815346,4234.59429366,4234.59429366,4240.210293632,4260.21029366,True,1,4502711,4464.535811086,released
130,3,3,1,21456,local,,4113568,1,0,0,4113576,4113578,1,5674,4124514,4124515,ack,0,4124515,,,,,,,4084.04,4084.040000028,4084.040000028,4095.913108077,4095.913108077,True,1,4124069,4095.179808077,released
130,2,7,1,13224,relay,8,4113726,1,0,0,4269963,4269965,4,1147,4276696,4276697,dack,1,4298241,4113727,dack,852,,,False,4084.272815346,4235.432293688,4235.432293688,4240.821293632,4260.82129366,False,0,,,released
130,3,3,1,21460,local,,4115130,1,0,0,4115138,4115140,1,5675,4125365,4125366,ack,0,4125366,,,,,,,4085.32,4085.320000028,4085.320000028,4097.096108077,4097.096108077,True,1,4124810,4096.323808077,released
130,8,7,1,21042,relay,7,4116397,1,0,0,6098791,6098793,2,1187,6101157,6101158,dack,0,6127078,4116399,dack,1024,,,False,4086.274812442,5847.445295402,5847.445295402,5849.454295346,5869.454295374,False,0,,,released
130,7,7,1,21466,local,,4117247,1,0,0,4200610,4200612,8,1040,4202055,4202056,dack,0,4221595,,,,,,,4086.52,4168.885292498,4168.885292498,4169.971292442,4189.97129247,False,0,,,released
130,3,3,1,21467,local,,4117369,1,0,0,4117380,4117382,1,5676,4126308,4126309,ack,0,4126309,,,,,,,4086.64,4086.640000028,4086.640000028,4098.188108077,4098.188108077,True,1,4125609,4097.363808077,released
130,5,5,1,21468,local,,4117374,1,0,0,4124529,4124531,1,2283,4142669,4142670,ack,0,4142670,,,,,,,4086.64,4095.913111114,4095.913111114,4113.606111086,4113.606111086,True,1,4142142,4112.820811086,released
130,3,3,1,21469,local,,4117410,1,0,0,4117418,4117420,1,5677,4126305,4126306,ack,0,4126306,,,,,,,4086.66,4086.660000028,4086.660000028,4098.188108077,4098.188108077,True,1,4126139,4098.052808077,released
130,4,2,1,20266,relay,2,4117778,1,0,0,4200033,4200035,5,1385,4212681,4212682,ack,2,4212682,4117780,ack,1097,,,False,4087.210813632,4168.658292472,4168.658292472,4181.060292444,4181.060292444,True,1,4331753,4293.039811086,released
130,3,3,1,21476,local,,4119029,1,0,0,4119040,4119042,1,5678,4128062,4128063,ack,0,4128063,,,,,,,4088.7,4088.700000028,4088.700000028,4099.410108077,4099.410108077,True,1,4127031,4098.767808077,released
130,5,5,1,21477,local,,4119034,1,0,0,4125387,4125389,1,2284,4146838,4146839,ack,0,4146839,,,,,,,4088.7,4097.096111114,4097.096111114,4119.001111086,4119.001111086,True,1,4146354,4118.254811086,released
130,2,2,1,21478,local,,4119122,1,0,0,4276364,4276366,4,1148,4277186,4277187,ack,0,4277187,,,,,,,4088.72,4240.450293688,4240.450293688,4241.380293632,4241.380293632,True,1,4503746,4465.289811086,released
130,5,5,1,21479,local,,4119128,1,0,0,4125394,4125396,1,2285,4165925,4165926,no_ack,2,4165926,,,,,,,4088.72,4097.096111114,4097.096111114,4135.545000028,4135.545000028,True,1,4225505,4193.277811086,released
130,5,5,1,21480,local,,4119205,1,0,0,4126327,4126329,1,2286,4147783,4147784,ack,0,4147784,,,,,,,4088.74,4098.188111114,4098.188111114,4119.599111086,4119.599111086,True,1,4147679,4119.463811086,released
130,3,3,1,21483,local,,4119688,1,0,0,4119696,4119698,1,5679,4129347,4129348,ack,0,4129348,,,,,,,4089.6,4089.600000028,4089.600000028,4101.282108077,4101.282108077,True,1,4128687,4100.249808077,released
130,5,5,1,21484,local,,4119835,1,0,0,4128074,4128076,1,2287,4154075,4154076,ack,0,4154076,,,,,,,4089.8,4099.410111114,4099.410111114,4124.838111086,4124.838111086,True,1,4153610,4124.676811086,released
130,4,7,1,12635,relay,2,4120259,1,0,0,4201399,4201401,5,1386,4214876,4214877,dack,2,4259050,4120261,dack,1098,,,False,4090.447813632,4169.555292472,4169.555292472,4183.504292444,4223.504292472,True,1,4348398,4307.703811086,released
130,3,3,1,21489,local,,4120731,1,0,0,4120742,4120744,1,5680,4129344,4129345,ack,0,4129345,,,,,,,4090.94,4090.940000028,4090.940000028,4101.282108077,4101.282108077,True,1,4129271,4101.159808077,released
130,5,5,1,21490,local,,4120736,1,0,0,4128522,4128524,1,2288,4165253,4165254,ack,0,4165254,,,,,,,4090.94,4099.969111114,4099.969111114,4134.744111086,4134.744111086,True,1,4164180,4133.789811086,released
130,3,3,1,21491,local,,4120759,1,0,0,4120767,4120769,1,5681,4129809,4129810,ack,0,4129810,,,,,,,4090.96,4090.960000028,4090.960000028,4102.296108077,4102.296108077,True,1,4129499,4101.575808077,released
130,3,3,1,21492,local,,4120874,1,0,0,4120882,4120884,1,5682,4129806,4129807,ack,0,4129807,,,,,,,4091.14,4091.140000028,4091.140000028,4102.296108077,4102.296108077,True,1,4129653,4101.926808077,released
130,3,3,1,21495,local,,4121257,1,0,0,4121265,4121267,1,5683,4131198,4131199,ack,0,4131199,,,,,,,4091.68,4091.680000028,4091.680000028,4103.401108077,4103.401108077,True,1,4131094,4103.213808077,released
130,5,5,1,21498,local,,4121710,1,0,0,4129359,4129361,1,2289,4165250,4165251,ack,0,4165251,,,,,,,4092.44,4101.282111114,4101.282111114,4134.744111086,4134.744111086,True,1,4164515,4134.309811086,released
130,5,5,1,21499,local,,4121725,1,0,0,4129821,4129823,1,2290,4165247,4165248,ack,0,4165248,,,,,,,4092.46,4102.296111114,4102.296111114,4134.744111086,4134.744111086,True,1,4164764,4134.621811086,released
130,8,7,1,21059,relay,7,4121919,1,0,0,6103744,6103746,2,1188,6106022,6106023,dack,0,6130605,4121921,dack,1025,,,False,4092.813812442,5850.630295402,5850.630295402,5852.223295346,5872.223295374,False,0,,,released
130,7,7,1,21503,local,,4122551,1,0,0,4209280,4209282,8,1041,4210209,4210210,dack,0,4230999,,,,,,,4093.22,4177.751292498,4177.751292498,4178.460292442,4198.46029247,False,0,,,released
130,4,7,1,12630,relay,2,4122897,1,0,0,4201406,4201408,5,1387,4208838,4208839,dack,1,4230056,4122899,dack,1099,,,False,4093.775813632,4169.555292472,4169.555292472,4177.355292444,4197.355292472,True,1,4330572,4290.881811086,released
130,3,3,1,21506,local,,4122991,1,0,0,4123002,4123004,1,5684,4133395,4133396,ack,0,4133396,,,,,,,4093.8,4093.800000028,4093.800000028,4104.532108077,4104.532108077,True,1,4131753,4103.759808077,released
130,5,5,1,21507,local,,4122996,1,0,0,4133407,4133409,1,2291,4166181,4166182,ack,0,4166182,,,,,,,4093.8,4104.532111114,4104.532111114,4135.901111086,4135.901111086,True,1,4165504,4135.024811086,released
130,3,3,1,21510,local,,4123611,1,0,0,4123619,4123621,1,5685,4133392,4133393,ack,0,4133393,,,,,,,4094.58,4094.580000028,4094.580000028,4104.532108077,4104.532108077,True,1,4132754,4104.110808077,released
130,3,3,1,21511,local,,4123635,1,0,0,4123643,4123645,1,5686,4133389,4133390,ack,0,4133390,,,,,,,4094.6,4094.600000028,4094.600000028,4104.532108077,4104.532108077,True,1,4132985,4104.422808077,released
130,3,3,1,21516,local,,4124539,1,0,0,4124550,4124552,1,5687,4136652,4136653,ack,0,4136653,,,,,,,4095.92,4095.920000028,4095.920000028,4106.274108077,4106.274108077,True,1,4135319,4105.371808077,released
130,5,5,1,21517,local,,4124544,1,0,0,4139325,4139327,1,2292,4166178,4166179,ack,0,4166179,,,,,,,4095.92,4108.068111114,4108.068111114,4135.901111086,4135.901111086,True,1,4166033,4135.713811086,released
130,3,3,1,21518,local,,4124569,1,0,0,4124577,4124579,1,5688,4136649,4136650,ack,0,4136650,,,,,,,4095.94,4095.940000028,4095.940000028,4106.274108077,4106.274108077,True,1,4136074,4105.839808077,released
130,3,3,1,21519,local,,4124680,1,0,0,4124688,4124690,1,5689,4136646,4136647,ack,0,4136647,,,,,,,4096.08,4096.080000028,4096.080000028,4106.274108077,4106.274108077,True,1,4136563,4106.138808077,released
130,3,3,1,21522,local,,4125070,1,0,0,4125372,4125374,1,5690,4138961,4138962,ack,0,4138962,,,,,,,4096.62,4097.096108105,4097.096108105,4107.548108077,4107.548108077,True,1,4138033,4106.684808077,released
130,4,7,1,12677,relay,2,4125297,1,0,0,4201413,4201415,5,1388,4214874,4214875,dack,2,4259049,4125299,dack,1101,,,False,4097.077813632,4169.555292472,4169.555292472,4183.504292444,4223.504292472,True,1,4332036,4293.624811086,released
130,3,3,1,21525,local,,4125404,1,0,0,4126315,4126317,1,5691,4138958,4138959,ack,0,4138959,,,,,,,4097.1,4098.188108105,4098.188108105,4107.548108077,4107.548108077,True,1,4138800,4107.321808077,released
130,5,5,1,21526,local,,4125409,1,0,0,4139883,4139885,1,2293,4184204,4184205,ack,0,4184205,,,,,,,4097.1,4109.056111114,4109.056111114,4152.905111086,4152.905111086,True,1,4182507,4151.326811086,released
130,5,5,1,21527,local,,4125439,1,0,0,4139890,4139892,1,2294,4188481,4188482,ack,0,4188482,,,,,,,4097.12,4109.056111114,4109.056111114,4157.442111086,4157.442111086,True,1,4188113,4156.929811086,released
130,4,7,1,12658,relay,2,4126073,1,0,0,4203952,4203954,5,1389,4217045,4217046,no_ack,2,4217046,4126074,dack,1100,,,False,4098.039813632,4171.960292472,4171.960292472,4186.048000028,4186.048000028,False,0,,,released
