case,tx_id,group_id,segment_index,group_segments,tx_time_ns,arrival_ns,sender,receiver,kind,app_source,app_id,hop_seq,ack_bits,dack_bits,decision,reason,boundary_distance_ns
data,122,134,1,1,10346961028,10369042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
data,123,135,1,1,11141000028,11163501028,5,1,DATA,5,31,52,0,0,pass,none,-1
data,124,136,1,1,11191961028,11214042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
data,125,137,1,1,11230961028,11253042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
data,126,138,1,1,11269961028,11292042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
data,127,139,1,1,11308961028,11331042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
data,128,140,1,1,11347961028,11370042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
data,129,141,1,1,12142000028,12164501028,5,1,DATA,5,32,53,0,0,pass,none,-1
data,130,142,1,1,12192961028,12215042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
data,131,143,1,1,12231961028,12254042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
data,132,144,1,1,12270961028,12293042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
data,133,145,1,1,12309961028,12332042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
data,134,146,1,1,12348961028,12371042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
data,135,147,1,1,13143000028,13165501028,5,1,DATA,5,33,54,0,0,pass,none,-1
data,136,148,1,1,13193961028,13216042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
data,137,149,1,1,13232961028,13255042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
data,138,150,1,1,13271961028,13294042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
data,139,151,1,1,13310961028,13333042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
data,140,152,1,1,13349961028,13372042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
data,141,153,1,1,14131000028,14153501028,5,1,DATA,5,34,55,0,0,pass,none,-1
data,142,154,1,1,14181961028,14204042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
data,143,155,1,1,14220961028,14243042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
data,144,156,1,1,14259961028,14282042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
data,145,157,1,1,14298961028,14321042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
data,146,158,1,1,14337961028,14360042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
data,147,159,1,1,15132000028,15154501028,5,1,DATA,5,35,56,0,0,pass,none,-1
data,148,160,1,1,15182961028,15205042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
data,149,161,1,1,15221961028,15244042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
data,150,162,1,1,15260961028,15283042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
data,151,163,1,1,15299961028,15322042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
data,152,164,1,1,15338961028,15361042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
data,153,165,1,1,16133000028,16155501028,5,1,DATA,5,36,57,0,0,pass,none,-1
data,154,166,1,1,16183961028,16206042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
data,155,167,1,1,16222961028,16245042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
data,156,168,1,1,16261961028,16284042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
data,157,169,1,1,16300961028,16323042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
data,158,170,1,1,16339961028,16362042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
data,159,171,1,1,17134000028,17156501028,5,1,DATA,5,37,58,0,0,pass,none,-1
data,160,172,1,1,17184961028,17207042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
data,161,173,1,1,17223961028,17246042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
data,162,174,1,1,17262961028,17285042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
data,163,175,1,1,17301961028,17324042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
data,164,176,1,1,17340961028,17363042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
data,165,177,1,1,18135000028,18157501028,5,1,DATA,5,38,59,0,0,pass,none,-1
data,166,178,1,1,18185961028,18208042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
data,167,179,1,1,18224961028,18247042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
data,168,180,1,1,18263961028,18286042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
data,169,181,1,1,18302961028,18325042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
data,170,182,1,1,18341961028,18364042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
data,171,183,1,1,19136000028,19158501028,5,1,DATA,5,39,60,0,0,pass,none,-1
data,172,184,1,1,19186961028,19209042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
data,173,185,1,1,19225961028,19248042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
data,174,186,1,1,19264961028,19287042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
data,175,187,1,1,19303961028,19326042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
data,176,188,1,1,19342961028,19365042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
data,177,189,1,1,20137000028,20159501028,5,1,DATA,5,40,61,0,0,pass,none,-1
data,178,190,1,1,20187961028,20210042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
data,179,191,1,1,20226961028,20249042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
data,180,192,1,1,20265961028,20288042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
data,181,193,1,1,20304961028,20327042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
data,182,194,1,1,20343961028,20366042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
data,183,195,1,1,21138000028,21160501028,5,1,DATA,5,41,62,0,0,pass,none,-1
data,184,196,1,1,21188961028,21211042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
data,185,197,1,1,21227961028,21250042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
data,186,198,1,1,21266961028,21289042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
data,187,199,1,1,21305961028,21328042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
data,188,200,1,1,21344961028,21367042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
data,189,201,1,1,22139000028,22161501028,5,1,DATA,5,42,63,0,0,pass,none,-1
data,190,202,1,1,22189961028,22212042028,1,5,ACK,0,0,63,9223372036854775807,0,pass,none,-1
data,191,203,1,1,22228961028,22251042028,1,5,ACK,0,0,63,9223372036854775807,0,pass,none,-1
data,192,204,1,1,22267961028,22290042028,1,5,ACK,0,0,63,9223372036854775807,0,pass,none,-1
data,193,205,1,1,22306961028,22329042028,1,5,ACK,0,0,63,9223372036854775807,0,pass,none,-1
data,194,206,1,1,22345961028,22368042028,1,5,ACK,0,0,63,9223372036854775807,0,pass,none,-1
data,195,207,1,1,23140000028,23162501028,5,1,DATA,5,43,64,0,0,pass,none,-1
data,196,208,1,1,23190961028,23213042028,1,5,ACK,0,0,64,18446744073709551615,0,pass,none,-1
data,197,209,1,1,23229961028,23252042028,1,5,ACK,0,0,64,18446744073709551615,0,pass,none,-1
data,198,210,1,1,23268961028,23291042028,1,5,ACK,0,0,64,18446744073709551615,0,pass,none,-1
data,199,211,1,1,23307961028,23330042028,1,5,ACK,0,0,64,18446744073709551615,0,pass,none,-1
data,200,212,1,1,23346961028,23369042028,1,5,ACK,0,0,64,18446744073709551615,0,pass,none,-1
data,201,213,1,1,24141000028,24163501028,5,1,DATA,5,44,65,0,0,pass,none,-1
data,202,214,1,1,24191961028,24214042028,1,5,ACK,0,0,65,18446744073709551615,0,pass,none,-1
data,203,215,1,4,24206000028,24237141028,4,5,DATA,4,22,22,0,0,pass,none,-1
data,203,215,2,4,24206000028,24237141028,4,5,DATA,4,23,23,0,0,pass,none,-1
data,203,215,3,4,24206000028,24237141028,4,5,DATA,4,24,24,0,0,pass,none,-1
data,203,215,4,4,24206000028,24237141028,4,5,DATA,4,25,25,0,0,pass,none,-1
data,204,216,1,1,24230961028,24253042028,1,5,ACK,0,0,65,18446744073709551615,0,pass,none,-1
data,205,217,1,1,24269961028,24292042028,1,5,ACK,0,0,65,18446744073709551615,0,pass,none,-1
data,206,218,1,1,24308961028,24331042028,1,5,ACK,0,0,65,18446744073709551615,0,pass,none,-1
data,207,219,1,1,24347961028,24370042028,1,5,ACK,0,0,65,18446744073709551615,0,pass,none,-1
data,208,220,1,1,24375000028,24408601028,5,4,ACK,0,0,25,33553935,496,pass,none,-1
data,208,221,2,4,24375000028,24408601028,5,1,DATA,4,22,66,0,0,pass,none,-1
data,208,221,3,4,24375000028,24408601028,5,1,DATA,4,23,67,0,0,pass,none,-1
data,208,221,4,4,24375000028,24408601028,5,1,DATA,4,24,68,0,0,pass,none,-1
data,208,221,5,4,24375000028,24408601028,5,1,DATA,4,25,69,0,0,pass,none,-1
data,209,222,1,1,24401000028,24423501028,4,5,DATA,4,26,26,0,0,pass,none,-1
data,210,223,1,1,24427000028,24451961028,5,4,ACK,0,0,26,67107871,992,pass,none,-1
data,210,224,2,1,24427000028,24451961028,5,1,DATA,4,26,70,0,0,pass,none,-1
data,211,225,1,1,24438961028,24461042028,1,5,ACK,0,0,69,18446744073709551615,0,pass,none,-1
data,212,226,1,1,24477961028,24500042028,1,5,ACK,0,0,70,18446744073709551615,0,pass,none,-1
data,213,227,1,1,24516961028,24539042028,1,5,ACK,0,0,70,18446744073709551615,0,pass,none,-1
data,214,228,1,6,24518000028,24554901028,4,5,DATA,4,27,27,0,0,pass,none,-1
data,214,228,2,6,24518000028,24554901028,4,5,DATA,4,28,28,0,0,pass,none,-1
data,214,228,3,6,24518000028,24554901028,4,5,DATA,4,29,29,0,0,pass,none,-1
data,214,228,4,6,24518000028,24554901028,4,5,DATA,4,30,30,0,0,pass,none,-1
