schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),60,0.89622641509433965,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),120,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),180,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),240,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),300,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),360,11.662393162393162,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),420,15.165938864628821,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),480,15.053941908713693,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),540,15.162995594713657,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queue Size (packets),600,15.094827586206897,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,MAC.Tx Queuing Delay (sec),60,0.21339471909433963,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
