case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
mix,139,600000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,140,600000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,141,600000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,142,611000028,tx_start,5,4,0,0,2,3,0,3,1,0,0,1,9,1,1,0,0,1,16,128,33,17,18,2,16,0
mix,143,620000000,offer,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,144,620000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
mix,145,620000000,offer,5,1,5,17,0,0,0,3,1,0,0,1,9,1,1,1,0,1,16,0,0,17,18,2,16,0
mix,146,620000000,blocked,5,1,5,17,0,0,0,3,1,0,0,1,9,1,1,1,0,1,16,0,0,17,18,2,16,0
mix,147,633081028,ingress_before,4,5,0,0,2,3,0,1,0,0,0,-1,7,3,1,1,0,1,17,128,33,15,16,16,0,0
mix,148,633081028,release,4,5,4,0,0,0,0,1,0,0,0,-1,7,3,0,0,0,1,17,0,0,15,15,15,0,0
mix,149,633081028,ingress_after,4,5,0,0,2,3,0,1,0,0,0,-1,7,3,0,0,0,0,17,128,33,15,15,15,0,0
mix,150,640000000,offer,4,5,4,18,0,0,0,1,0,1,1,7,7,3,1,1,0,1,17,0,0,14,15,15,0,0
mix,151,640000000,admit,4,5,4,18,0,0,0,1,0,1,1,7,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,152,640000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,9,1,1,1,0,1,16,0,0,17,18,2,16,0
mix,153,640000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,9,1,1,1,0,1,16,0,0,17,18,2,16,0
mix,154,650000028,tx_start,5,4,0,0,2,3,0,3,1,0,0,9,1,9,1,0,0,1,16,128,33,17,18,2,16,0
mix,155,660000000,offer,4,5,4,19,0,0,0,1,0,1,1,6,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,156,660000000,blocked,4,5,4,19,0,0,0,1,0,1,1,6,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,157,660000000,offer,5,1,5,17,0,0,0,3,1,0,0,9,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,158,660000000,blocked,5,1,5,17,0,0,0,3,1,0,0,9,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,159,672081028,ingress_before,4,5,0,0,2,3,0,1,0,1,1,5,7,3,1,1,0,1,18,128,33,15,16,16,0,0
mix,160,672081028,ingress_after,4,5,0,0,2,3,0,1,0,1,1,5,7,3,1,1,0,1,18,128,33,15,16,16,0,0
mix,161,680000000,offer,4,5,4,19,0,0,0,1,0,1,1,4,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,162,680000000,blocked,4,5,4,19,0,0,0,1,0,1,1,4,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,163,680000000,offer,5,1,5,17,0,0,0,1,1,0,1,8,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,164,680000000,blocked,5,1,5,17,0,0,0,1,1,0,1,8,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,165,700000000,offer,4,5,4,19,0,0,0,1,0,1,1,3,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,166,700000000,blocked,4,5,4,19,0,0,0,1,0,1,1,3,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,167,700000000,offer,5,1,5,17,0,0,0,1,1,0,1,7,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,168,700000000,blocked,5,1,5,17,0,0,0,1,1,0,1,7,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,169,720000000,offer,4,5,4,19,0,0,0,1,0,1,1,1,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,170,720000000,blocked,4,5,4,19,0,0,0,1,0,1,1,1,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,171,720000000,offer,5,1,5,17,0,0,0,1,1,0,1,5,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,172,720000000,blocked,5,1,5,17,0,0,0,1,1,0,1,5,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,173,740000000,offer,4,5,4,19,0,0,0,1,0,1,1,0,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,174,740000000,blocked,4,5,4,19,0,0,0,1,0,1,1,0,7,3,1,1,0,1,18,0,0,15,16,16,0,0
mix,175,740000000,offer,5,1,5,17,0,0,0,1,1,0,1,4,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,176,740000000,blocked,5,1,5,17,0,0,0,1,1,0,1,4,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,177,741000028,tx_start,4,5,4,3,3,0,0,3,0,1,0,4,7,4,1,1,0,1,18,128,33,15,16,16,0,0
mix,178,760000000,offer,4,5,4,19,0,0,0,3,0,0,0,4,7,4,1,1,0,1,18,0,0,15,16,16,0,0
mix,179,760000000,blocked,4,5,4,19,0,0,0,3,0,0,0,4,7,4,1,1,0,1,18,0,0,15,16,16,0,0
mix,180,760000000,offer,5,1,5,17,0,0,0,1,1,0,1,2,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,181,760000000,blocked,5,1,5,17,0,0,0,1,1,0,1,2,1,9,1,1,0,1,16,0,0,17,18,2,16,0
mix,182,763501028,ingress_before,5,4,4,3,3,0,0,1,1,0,1,2,1,9,1,0,0,1,16,128,33,17,18,2,16,0
mix,183,763501028,ingress_after,5,4,4,3,3,0,0,1,1,0,1,2,1,9,1,0,0,1,16,128,33,18,19,3,16,0
mix,184,778961028,tx_start,1,5,0,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
mix,185,780000000,offer,4,5,4,19,0,0,0,1,0,0,0,3,7,4,1,1,0,1,18,0,0,15,16,16,0,0
mix,186,780000000,blocked,4,5,4,19,0,0,0,1,0,0,0,3,7,4,1,1,0,1,18,0,0,15,16,16,0,0
mix,187,780000000,offer,5,1,5,17,0,0,0,1,1,0,1,1,1,9,1,1,0,1,16,0,0,18,19,3,16,0
mix,188,780000000,blocked,5,1,5,17,0,0,0,1,1,0,1,1,1,9,1,1,0,1,16,0,0,18,19,3,16,0
mix,189,793000028,tx_start,5,4,0,0,3,7,0,3,1,0,0,2,9,2,1,0,0,1,16,128,33,18,19,3,16,0
mix,190,800000000,offer,4,5,4,19,0,0,0,1,0,0,0,1,7,4,1,1,0,1,18,0,0,15,16,16,0,0
mix,191,800000000,blocked,4,5,4,19,0,0,0,1,0,0,0,1,7,4,1,1,0,1,18,0,0,15,16,16,0,0
mix,192,800000000,offer,5,1,5,17,0,0,0,3,1,0,0,2,9,2,1,1,0,1,16,0,0,18,19,3,16,0
