case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm
ba,164,723042028,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,0,0,0,0,1,0,0
ba,165,723042028,admit,3,1,3,2,2,0,0,1,0,1,0,-1,3,7,1,1,0,1,2,128,33
ba,166,723042028,wake,2,1,0,0,0,0,0,1,0,0,0,-1,9,1,0,0,0,0,1,0,0
ba,167,723042028,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,0,0,0,0,1,0,0
ba,168,723042028,admit,2,1,2,2,2,0,0,1,0,1,0,-1,9,1,1,1,0,1,2,128,33
ba,169,737501000,tx_start,1,3,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,170,737501000,tx_start,1,2,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,171,740000000,offer,2,1,2,3,0,0,0,1,0,1,1,9,9,1,1,1,0,1,2,0,0
ba,172,740000000,blocked,2,1,2,3,0,0,0,1,0,1,1,9,9,1,1,1,0,1,2,0,0
ba,173,740000000,offer,3,1,3,3,0,0,0,1,0,1,1,3,3,7,1,1,0,1,2,0,0
ba,174,740000000,blocked,3,1,3,3,0,0,0,1,0,1,1,3,3,7,1,1,0,1,2,0,0
ba,175,760000000,offer,2,1,2,3,0,0,0,1,0,1,1,7,9,1,1,1,0,1,2,0,0
ba,176,760000000,blocked,2,1,2,3,0,0,0,1,0,1,1,7,9,1,1,1,0,1,2,0,0
ba,177,760000000,offer,3,1,3,3,0,0,0,1,0,1,1,1,3,7,1,1,0,1,2,0,0
ba,178,760000000,blocked,3,1,3,3,0,0,0,1,0,1,1,1,3,7,1,1,0,1,2,0,0
ba,179,762042000,ingress_before,3,1,0,0,1,1,0,1,0,1,1,1,3,7,1,1,0,1,2,128,33
ba,180,762042000,ingress_after,3,1,0,0,1,1,0,1,0,1,1,1,3,7,1,1,0,1,2,128,33
ba,181,762042000,ingress_before,2,1,0,0,1,1,0,1,0,1,1,7,9,1,1,1,0,1,2,128,33
ba,182,762042000,ingress_after,2,1,0,0,1,1,0,1,0,1,1,7,9,1,1,1,0,1,2,128,33
ba,183,762042028,wake,3,1,0,0,0,0,0,1,0,1,1,1,3,7,1,1,0,1,2,0,0
ba,184,762042028,offer,3,1,3,3,0,0,0,1,0,1,1,1,3,7,1,1,0,1,2,0,0
ba,185,762042028,blocked,3,1,3,3,0,0,0,1,0,1,1,1,3,7,1,1,0,1,2,0,0
ba,186,762042028,wake,2,1,0,0,0,0,0,1,0,1,1,7,9,1,1,1,0,1,2,0,0
ba,187,762042028,offer,2,1,2,3,0,0,0,1,0,1,1,7,9,1,1,1,0,1,2,0,0
ba,188,762042028,blocked,2,1,2,3,0,0,0,1,0,1,1,7,9,1,1,1,0,1,2,0,0
ba,189,776501000,tx_start,1,3,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,190,776501000,tx_start,1,2,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,191,780000000,offer,2,1,2,3,0,0,0,1,0,1,1,6,9,1,1,1,0,1,2,0,0
ba,192,780000000,blocked,2,1,2,3,0,0,0,1,0,1,1,6,9,1,1,1,0,1,2,0,0
ba,193,780000000,offer,3,1,3,3,0,0,0,1,0,1,1,0,3,7,1,1,0,1,2,0,0
ba,194,780000000,blocked,3,1,3,3,0,0,0,1,0,1,1,0,3,7,1,1,0,1,2,0,0
ba,195,780000000,tx_start,3,1,3,2,2,0,0,3,0,1,0,7,3,7,1,1,0,1,2,128,33
ba,196,800000000,offer,2,1,2,3,0,0,0,1,0,1,1,4,9,1,1,1,0,1,2,0,0
ba,197,800000000,blocked,2,1,2,3,0,0,0,1,0,1,1,4,9,1,1,1,0,1,2,0,0
ba,198,800000000,offer,3,1,3,3,0,0,0,3,0,0,0,7,3,7,1,1,0,1,2,0,0
ba,199,800000000,blocked,3,1,3,3,0,0,0,3,0,0,0,7,3,7,1,1,0,1,2,0,0
ba,200,801042000,ingress_before,3,1,0,0,1,1,0,3,0,0,0,7,3,7,1,1,0,1,2,128,33
ba,201,801042000,ingress_after,3,1,0,0,1,1,0,3,0,0,0,7,3,7,1,1,0,1,2,128,33
ba,202,801042000,ingress_before,2,1,0,0,1,1,0,1,0,1,1,4,9,1,1,1,0,1,2,128,33
ba,203,801042000,ingress_after,2,1,0,0,1,1,0,1,0,1,1,4,9,1,1,1,0,1,2,128,33
ba,204,801042028,wake,3,1,0,0,0,0,0,3,0,0,0,7,3,7,1,1,0,1,2,0,0
ba,205,801042028,offer,3,1,3,3,0,0,0,3,0,0,0,7,3,7,1,1,0,1,2,0,0
ba,206,801042028,blocked,3,1,3,3,0,0,0,3,0,0,0,7,3,7,1,1,0,1,2,0,0
ba,207,801042028,wake,2,1,0,0,0,0,0,1,0,1,1,4,9,1,1,1,0,1,2,0,0
ba,208,801042028,offer,2,1,2,3,0,0,0,1,0,1,1,4,9,1,1,1,0,1,2,0,0
ba,209,801042028,blocked,2,1,2,3,0,0,0,1,0,1,1,4,9,1,1,1,0,1,2,0,0
ba,210,802501000,ingress_before,1,3,3,2,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,128,33
ba,211,802501000,ingress_after,1,3,3,2,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,128,33
ba,212,815501000,tx_start,1,3,0,0,2,3,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,213,815501000,tx_start,1,2,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,214,820000000,offer,2,1,2,3,0,0,0,1,0,1,1,2,9,1,1,1,0,1,2,0,0
ba,215,820000000,blocked,2,1,2,3,0,0,0,1,0,1,1,2,9,1,1,1,0,1,2,0,0
ba,216,820000000,offer,3,1,3,3,0,0,0,1,0,0,0,5,3,7,1,1,0,1,2,0,0
ba,217,820000000,blocked,3,1,3,3,0,0,0,1,0,0,0,5,3,7,1,1,0,1,2,0,0
ba,218,840000000,offer,2,1,2,3,0,0,0,1,0,1,1,1,9,1,1,1,0,1,2,0,0
ba,219,840000000,blocked,2,1,2,3,0,0,0,1,0,1,1,1,9,1,1,1,0,1,2,0,0
ba,220,840000000,offer,3,1,3,3,0,0,0,1,0,0,0,4,3,7,1,1,0,1,2,0,0
ba,221,840000000,blocked,3,1,3,3,0,0,0,1,0,0,0,4,3,7,1,1,0,1,2,0,0
ba,222,840042000,ingress_before,3,1,0,0,2,3,0,1,0,0,0,4,3,7,1,1,0,1,2,128,33
ba,223,840042000,release,3,1,3,0,0,0,0,1,0,0,0,4,3,7,0,0,0,1,2,0,0
ba,224,840042000,ingress_after,3,1,0,0,2,3,0,1,0,0,0,4,3,7,0,0,0,0,2,128,33
ba,225,840042000,ingress_before,2,1,0,0,1,1,0,1,0,1,1,1,9,1,1,1,0,1,2,128,33
ba,226,840042000,ingress_after,2,1,0,0,1,1,0,1,0,1,1,1,9,1,1,1,0,1,2,128,33
ba,227,840042028,wake,3,1,0,0,0,0,0,1,0,0,0,4,3,7,0,0,0,0,2,0,0
ba,228,840042028,offer,3,1,3,3,0,0,0,1,0,0,0,4,3,7,0,0,0,0,2,0,0
ba,229,840042028,admit,3,1,3,3,3,0,0,1,0,1,0,4,3,7,1,1,0,1,3,128,33
ba,230,840042028,wake,2,1,0,0,0,0,0,1,0,1,1,1,9,1,1,1,0,1,2,0,0
ba,231,840042028,offer,2,1,2,3,0,0,0,1,0,1,1,1,9,1,1,1,0,1,2,0,0
ba,232,840042028,blocked,2,1,2,3,0,0,0,1,0,1,1,1,9,1,1,1,0,1,2,0,0
ba,233,854501000,tx_start,1,3,0,0,2,3,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,234,854501000,tx_start,1,2,0,0,1,1,0,3,2,0,0,1,1,1,0,0,0,0,0,128,33
ba,235,858000000,tx_start,2,1,2,2,2,0,0,3,0,1,0,1,9,1,1,1,0,1,2,128,33
ba,236,860000000,offer,2,1,2,3,0,0,0,3,0,0,0,1,9,1,1,1,0,1,2,0,0
ba,237,860000000,blocked,2,1,2,3,0,0,0,3,0,0,0,1,9,1,1,1,0,1,2,0,0
ba,238,860000000,offer,3,1,3,4,0,0,0,1,0,1,1,2,3,7,1,1,0,1,3,0,0
ba,239,860000000,blocked,3,1,3,4,0,0,0,1,0,1,1,2,3,7,1,1,0,1,3,0,0
ba,240,879042000,ingress_before,3,1,0,0,2,3,0,1,0,1,1,1,3,7,1,1,0,1,3,128,33
