schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,284,0.105,t22_checkpoint,7,,,,,107,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,285,0.107,hop_completion,7,8,data,7,1,36,,,1,ack,,,,,,,,,,8,,,,hop_sequence=36;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=11;threshold_after=12;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,286,0.107,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,287,0.107,t22_checkpoint,7,,,,,108,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,288,0.108,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,289,0.108,hop_admission,7,8,data,7,1,37,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=37;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=12;neighbor_spad_before=13;neighbor_spad_after=12;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,290,0.108,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,291,0.108,t22_checkpoint,7,,,,,109,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,292,0.108,t22_checkpoint,7,,,,,110,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,293,0.11,hop_completion,7,8,data,7,1,37,,,1,ack,,,,,,,,,,8,,,,hop_sequence=37;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=12;threshold_after=12;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,294,0.11,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,295,0.11,t22_checkpoint,7,,,,,111,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,296,0.111,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,297,0.111,hop_admission,7,8,data,7,1,38,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=38;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=12;neighbor_spad_before=13;neighbor_spad_after=12;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,298,0.111,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,299,0.111,t22_checkpoint,7,,,,,112,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,300,0.111,t22_checkpoint,7,,,,,113,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,301,0.113,hop_completion,7,8,data,7,1,38,,,1,ack,,,,,,,,,,8,,,,hop_sequence=38;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=12;threshold_after=12;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,302,0.113,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,303,0.113,t22_checkpoint,7,,,,,114,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,304,0.114,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,305,0.114,hop_admission,7,8,data,7,1,39,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=39;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=12;neighbor_spad_before=13;neighbor_spad_after=12;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,306,0.114,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,307,0.114,t22_checkpoint,7,,,,,115,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,308,0.114,t22_checkpoint,7,,,,,116,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,309,0.11600000000000001,hop_completion,7,8,data,7,1,39,,,1,ack,,,,,,,,,,8,,,,hop_sequence=39;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=12;threshold_after=13;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,310,0.11600000000000001,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,311,0.11600000000000001,t22_checkpoint,7,,,,,117,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,312,0.11700000000000001,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,313,0.11700000000000001,hop_admission,7,8,data,7,1,40,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=40;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=13;neighbor_spad_before=14;neighbor_spad_after=13;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,314,0.11700000000000001,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,315,0.11700000000000001,t22_checkpoint,7,,,,,118,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,316,0.11700000000000001,t22_checkpoint,7,,,,,119,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,317,0.11899999999999999,hop_completion,7,8,data,7,1,40,,,1,ack,,,,,,,,,,8,,,,hop_sequence=40;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=13;threshold_after=13;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,318,0.11899999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,319,0.11899999999999999,t22_checkpoint,7,,,,,120,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,320,0.12,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,321,0.12,hop_admission,7,8,data,7,1,41,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=41;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=13;neighbor_spad_before=14;neighbor_spad_after=13;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,322,0.12,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,323,0.12,t22_checkpoint,7,,,,,121,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,324,0.12,t22_checkpoint,7,,,,,122,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,325,0.122,hop_completion,7,8,data,7,1,41,,,1,ack,,,,,,,,,,8,,,,hop_sequence=41;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=13;threshold_after=13;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,326,0.122,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,327,0.122,t22_checkpoint,7,,,,,123,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,328,0.123,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,329,0.123,hop_admission,7,8,data,7,1,42,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=42;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=13;neighbor_spad_before=14;neighbor_spad_after=13;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,330,0.123,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,331,0.123,t22_checkpoint,7,,,,,124,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,332,0.123,t22_checkpoint,7,,,,,125,,,,,,,,,,,,,,,,,,,,
