candidate,reference,statistic,unit,aggregation,time_s,candidate_value,reference_value,candidate_value_status,reference_value_status,candidate_raw_value,reference_raw_value,comparison_status,difference,relative_difference_percent
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,156.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,168.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,180.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,192.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,204.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,216.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,228.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,240.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,252.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,264.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,276.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,288.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,300.0,0.0,0.0,observed,observed,,,both_observed,0.0,
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,312.0,45781.333333333336,43413.333333333336,observed,observed,,,both_observed,2368.0,5.454545454545454
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,324.0,58410.666666666664,63146.666666666664,observed,observed,,,both_observed,-4736.0,-7.5
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,336.0,66304.0,58805.333333333336,observed,observed,,,both_observed,7498.666666666664,12.751677852348989
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,348.0,56832.0,58410.666666666664,observed,observed,,,both_observed,-1578.6666666666642,-2.7027027027026986
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,360.0,61568.0,59200.0,observed,observed,,,both_observed,2368.0,4.0
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,372.0,64725.333333333336,61568.0,observed,observed,,,both_observed,3157.3333333333358,5.128205128205132
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,384.0,60384.0,61962.666666666664,observed,observed,,,both_observed,-1578.6666666666642,-2.547770700636939
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,396.0,60384.0,52490.666666666664,observed,observed,,,both_observed,7893.333333333336,15.037593984962411
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,408.0,61568.0,61173.333333333336,observed,observed,,,both_observed,394.66666666666424,0.6451612903225766
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,420.0,59594.666666666664,62357.333333333336,observed,observed,,,both_observed,-2762.6666666666715,-4.430379746835451
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,432.0,58805.333333333336,57621.333333333336,observed,observed,,,both_observed,1184.0,2.054794520547945
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,444.0,59200.0,59594.666666666664,observed,observed,,,both_observed,-394.66666666666424,-0.662251655629135
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,456.0,66304.0,65120.0,observed,observed,,,both_observed,1184.0,1.8181818181818181
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,468.0,53280.0,61173.333333333336,observed,observed,,,both_observed,-7893.333333333336,-12.903225806451616
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,480.0,58410.666666666664,64330.666666666664,observed,observed,,,both_observed,-5920.0,-9.202453987730062
