schema,event_index,time_s,event,src,dst,sequence,size_bytes,reason,node,statistic,value,peer,next_hop,route_cost,detail
csr-differential-trace-v1,3245,318.666,nwk_enqueue,3,1,681,592,local,3,,,,,,
csr-differential-trace-v1,3246,318.66600002799998,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3247,318.66600002799998,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3248,318.66600002799998,nwk_forward,3,1,681,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3249,318.66600002799998,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),16,,,,
csr-differential-trace-v1,3250,318.66600002799998,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),16,,,,
csr-differential-trace-v1,3251,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),15,,,,
csr-differential-trace-v1,3252,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.91099997200000005,,,,
csr-differential-trace-v1,3253,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),14,,,,
csr-differential-trace-v1,3254,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.90899997200000004,,,,
csr-differential-trace-v1,3255,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),13,,,,
csr-differential-trace-v1,3256,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.90699997200000004,,,,
csr-differential-trace-v1,3257,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),12,,,,
csr-differential-trace-v1,3258,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.90499997200000004,,,,
csr-differential-trace-v1,3259,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),11,,,,
csr-differential-trace-v1,3260,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.90299997200000004,,,,
csr-differential-trace-v1,3261,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),10,,,,
csr-differential-trace-v1,3262,318.66899999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.90099997200000004,,,,
csr-differential-trace-v1,3263,318.91074400000002,hop_feedback,2,1,648,,ack,1,,,2,,,hop_sequence=117;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3264,318.91074400000002,nwk_delivery,2,1,648,592,delivered,1,,,2,,,
csr-differential-trace-v1,3265,318.91074400000002,hop_feedback,2,1,649,,ack,1,,,2,,,hop_sequence=118;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3266,318.91074400000002,nwk_delivery,2,1,649,592,delivered,1,,,2,,,
csr-differential-trace-v1,3267,318.91074400000002,hop_feedback,2,1,650,,ack,1,,,2,,,hop_sequence=119;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3268,318.91074400000002,nwk_delivery,2,1,650,592,delivered,1,,,2,,,
csr-differential-trace-v1,3269,318.91074400000002,hop_feedback,2,1,651,,ack,1,,,2,,,hop_sequence=120;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3270,318.91074400000002,nwk_delivery,2,1,651,592,delivered,1,,,2,,,
csr-differential-trace-v1,3271,318.91074400000002,hop_feedback,2,1,652,,ack,1,,,2,,,hop_sequence=121;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3272,318.91074400000002,nwk_delivery,2,1,652,592,delivered,1,,,2,,,
csr-differential-trace-v1,3273,318.91074400000002,hop_feedback,2,1,653,,ack,1,,,2,,,hop_sequence=122;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3274,318.91074400000002,nwk_delivery,2,1,653,592,delivered,1,,,2,,,
csr-differential-trace-v1,3275,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),15,,,,
csr-differential-trace-v1,3276,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),2.3169999720000001,,,,
csr-differential-trace-v1,3277,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),14,,,,
csr-differential-trace-v1,3278,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),2.3149999719999999,,,,
csr-differential-trace-v1,3279,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),13,,,,
csr-differential-trace-v1,3280,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),2.3129999720000001,,,,
csr-differential-trace-v1,3281,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),12,,,,
csr-differential-trace-v1,3282,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),2.3109999719999998,,,,
csr-differential-trace-v1,3283,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),11,,,,
csr-differential-trace-v1,3284,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.182999972,,,,
csr-differential-trace-v1,3285,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),10,,,,
csr-differential-trace-v1,3286,318.92899999999997,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.180999972,,,,
csr-differential-trace-v1,3287,319.17074400000001,hop_feedback,3,1,610,,ack,1,,,3,,,hop_sequence=103;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3288,319.17074400000001,nwk_delivery,3,1,610,592,delivered,1,,,3,,,
csr-differential-trace-v1,3289,319.17074400000001,hop_feedback,3,1,611,,ack,1,,,3,,,hop_sequence=104;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3290,319.17074400000001,nwk_delivery,3,1,611,592,delivered,1,,,3,,,
csr-differential-trace-v1,3291,319.17074400000001,hop_feedback,3,1,612,,ack,1,,,3,,,hop_sequence=105;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3292,319.17074400000001,nwk_delivery,3,1,612,592,delivered,1,,,3,,,
csr-differential-trace-v1,3293,319.17074400000001,hop_feedback,3,1,613,,ack,1,,,3,,,hop_sequence=106;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3294,319.17074400000001,nwk_delivery,3,1,613,592,delivered,1,,,3,,,
csr-differential-trace-v1,3295,319.17074400000001,hop_feedback,3,1,637,,ack,1,,,3,,,hop_sequence=107;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3296,319.17074400000001,nwk_delivery,3,1,637,592,delivered,1,,,3,,,
csr-differential-trace-v1,3297,319.17074400000001,hop_feedback,3,1,639,,ack,1,,,3,,,hop_sequence=108;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3298,319.17074400000001,nwk_delivery,3,1,639,592,delivered,1,,,3,,,
csr-differential-trace-v1,3299,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,3300,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.4779999720000001,,,,
csr-differential-trace-v1,3301,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,3302,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.4759999720000001,,,,
csr-differential-trace-v1,3303,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),7,,,,
csr-differential-trace-v1,3304,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.4739999720000001,,,,
csr-differential-trace-v1,3305,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),6,,,,
csr-differential-trace-v1,3306,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),1.4719999720000001,,,,
csr-differential-trace-v1,3307,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),5,,,,
csr-differential-trace-v1,3308,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.57199997199999997,,,,
csr-differential-trace-v1,3309,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),4,,,,
csr-differential-trace-v1,3310,319.22800000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.56999997199999997,,,,
csr-differential-trace-v1,3311,319.46974399999999,hop_feedback,3,1,641,,ack,1,,,3,,,hop_sequence=109;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3312,319.46974399999999,nwk_delivery,3,1,641,592,delivered,1,,,3,,,
csr-differential-trace-v1,3313,319.46974399999999,hop_feedback,3,1,643,,ack,1,,,3,,,hop_sequence=110;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3314,319.46974399999999,nwk_delivery,3,1,643,592,delivered,1,,,3,,,
csr-differential-trace-v1,3315,319.46974399999999,hop_feedback,3,1,645,,ack,1,,,3,,,hop_sequence=111;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3316,319.46974399999999,nwk_delivery,3,1,645,592,delivered,1,,,3,,,
csr-differential-trace-v1,3317,319.46974399999999,hop_feedback,3,1,647,,ack,1,,,3,,,hop_sequence=112;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3318,319.46974399999999,nwk_delivery,3,1,647,592,delivered,1,,,3,,,
csr-differential-trace-v1,3319,319.46974399999999,hop_feedback,3,1,676,,ack,1,,,3,,,hop_sequence=113;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3320,319.46974399999999,nwk_delivery,3,1,676,592,delivered,1,,,3,,,
csr-differential-trace-v1,3321,319.46974399999999,hop_feedback,3,1,677,,ack,1,,,3,,,hop_sequence=114;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3322,319.46974399999999,nwk_delivery,3,1,677,592,delivered,1,,,3,,,
csr-differential-trace-v1,3323,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,3324,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.8089999720000001,,,,
csr-differential-trace-v1,3325,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,3326,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.8069999720000001,,,,
csr-differential-trace-v1,3327,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),7,,,,
csr-differential-trace-v1,3328,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.8049999720000001,,,,
csr-differential-trace-v1,3329,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),6,,,,
csr-differential-trace-v1,3330,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.8029999720000001,,,,
csr-differential-trace-v1,3331,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),5,,,,
csr-differential-trace-v1,3332,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.494999972,,,,
csr-differential-trace-v1,3333,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),4,,,,
csr-differential-trace-v1,3334,319.57900000000001,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.492999972,,,,
csr-differential-trace-v1,3335,319.82074399999999,hop_feedback,2,1,654,,ack,1,,,2,,,hop_sequence=123;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3336,319.82074399999999,nwk_delivery,2,1,654,592,delivered,1,,,2,,,
csr-differential-trace-v1,3337,319.82074399999999,hop_feedback,2,1,655,,ack,1,,,2,,,hop_sequence=124;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3338,319.82074399999999,nwk_delivery,2,1,655,592,delivered,1,,,2,,,
csr-differential-trace-v1,3339,319.82074399999999,hop_feedback,2,1,656,,ack,1,,,2,,,hop_sequence=125;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3340,319.82074399999999,nwk_delivery,2,1,656,592,delivered,1,,,2,,,
csr-differential-trace-v1,3341,319.82074399999999,hop_feedback,2,1,657,,ack,1,,,2,,,hop_sequence=126;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3342,319.82074399999999,nwk_delivery,2,1,657,592,delivered,1,,,2,,,
csr-differential-trace-v1,3343,319.82074399999999,hop_feedback,2,1,664,,ack,1,,,2,,,hop_sequence=127;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3344,319.82074399999999,nwk_delivery,2,1,664,592,delivered,1,,,2,,,
csr-differential-trace-v1,3345,319.82074399999999,hop_feedback,2,1,665,,ack,1,,,2,,,hop_sequence=128;first_reception=1;ackable=1;nsdp_count_before=0;nsdp_count_after=0;nsdp_state_valid=0;nsdp_limit=16
csr-differential-trace-v1,3346,319.82074399999999,nwk_delivery,2,1,665,592,delivered,1,,,2,,,
csr-differential-trace-v1,3347,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),15,,,,
csr-differential-trace-v1,3348,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),14,,,,
csr-differential-trace-v1,3349,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),13,,,,
csr-differential-trace-v1,3350,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),12,,,,
csr-differential-trace-v1,3351,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),11,,,,
csr-differential-trace-v1,3352,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),10,,,,
csr-differential-trace-v1,3353,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),9,,,,
csr-differential-trace-v1,3354,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),8,,,,
csr-differential-trace-v1,3355,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),7,,,,
csr-differential-trace-v1,3356,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),6,,,,
csr-differential-trace-v1,3357,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),5,,,,
csr-differential-trace-v1,3358,319.86354399999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),4,,,,
csr-differential-trace-v1,3359,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),15,,,,
csr-differential-trace-v1,3360,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),14,,,,
csr-differential-trace-v1,3361,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),13,,,,
csr-differential-trace-v1,3362,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),12,,,,
csr-differential-trace-v1,3363,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),11,,,,
csr-differential-trace-v1,3364,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),10,,,,
csr-differential-trace-v1,3365,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),9,,,,
csr-differential-trace-v1,3366,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),8,,,,
csr-differential-trace-v1,3367,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),7,,,,
csr-differential-trace-v1,3368,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),6,,,,
csr-differential-trace-v1,3369,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),5,,,,
csr-differential-trace-v1,3370,319.86354399999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),4,,,,
csr-differential-trace-v1,3371,319.86399999999998,app_send,2,1,706,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,3372,319.86399999999998,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3373,319.86399999999998,nwk_enqueue,2,1,706,592,local,2,,,,,,
csr-differential-trace-v1,3374,319.86399999999998,app_send,3,1,707,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,3375,319.86399999999998,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3376,319.86399999999998,nwk_enqueue,3,1,707,592,local,3,,,,,,
csr-differential-trace-v1,3377,319.86400002800002,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3378,319.86400002800002,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3379,319.86400002800002,nwk_forward,2,1,706,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3380,319.86400002800002,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),5,,,,
csr-differential-trace-v1,3381,319.86400002800002,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),5,,,,
csr-differential-trace-v1,3382,319.86400002800002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3383,319.86400002800002,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3384,319.86400002800002,nwk_forward,3,1,707,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3385,319.86400002800002,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),5,,,,
csr-differential-trace-v1,3386,319.86400002800002,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),5,,,,
csr-differential-trace-v1,3387,319.86599999999999,app_send,2,1,708,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,3388,319.86599999999999,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3389,319.86599999999999,nwk_enqueue,2,1,708,592,local,2,,,,,,
csr-differential-trace-v1,3390,319.86599999999999,app_send,3,1,709,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,3391,319.86599999999999,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3392,319.86599999999999,nwk_enqueue,3,1,709,592,local,3,,,,,,
csr-differential-trace-v1,3393,319.86600002799997,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3394,319.86600002799997,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3395,319.86600002799997,nwk_forward,2,1,708,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3396,319.86600002799997,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),6,,,,
csr-differential-trace-v1,3397,319.86600002799997,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),6,,,,
csr-differential-trace-v1,3398,319.86600002799997,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3399,319.86600002799997,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3400,319.86600002799997,nwk_forward,3,1,709,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3401,319.86600002799997,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),6,,,,
csr-differential-trace-v1,3402,319.86600002799997,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),6,,,,
csr-differential-trace-v1,3403,319.86799999999999,app_send,2,1,710,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,3404,319.86799999999999,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3405,319.86799999999999,nwk_enqueue,2,1,710,592,local,2,,,,,,
csr-differential-trace-v1,3406,319.86799999999999,app_send,3,1,711,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,3407,319.86799999999999,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3408,319.86799999999999,nwk_enqueue,3,1,711,592,local,3,,,,,,
csr-differential-trace-v1,3409,319.86800002799998,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3410,319.86800002799998,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3411,319.86800002799998,nwk_forward,2,1,710,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3412,319.86800002799998,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),7,,,,
csr-differential-trace-v1,3413,319.86800002799998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),7,,,,
csr-differential-trace-v1,3414,319.86800002799998,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3415,319.86800002799998,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3416,319.86800002799998,nwk_forward,3,1,711,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3417,319.86800002799998,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),7,,,,
csr-differential-trace-v1,3418,319.86800002799998,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),7,,,,
csr-differential-trace-v1,3419,319.87,app_send,2,1,712,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,3420,319.87,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3421,319.87,nwk_enqueue,2,1,712,592,local,2,,,,,,
csr-differential-trace-v1,3422,319.87,app_send,3,1,713,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,3423,319.87,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3424,319.87,nwk_enqueue,3,1,713,592,local,3,,,,,,
csr-differential-trace-v1,3425,319.87000002799999,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3426,319.87000002799999,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3427,319.87000002799999,nwk_forward,2,1,712,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3428,319.87000002799999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),8,,,,
csr-differential-trace-v1,3429,319.87000002799999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,3430,319.87000002799999,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3431,319.87000002799999,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3432,319.87000002799999,nwk_forward,3,1,713,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3433,319.87000002799999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),8,,,,
csr-differential-trace-v1,3434,319.87000002799999,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),8,,,,
csr-differential-trace-v1,3435,319.87200000000001,app_send,2,1,714,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,3436,319.87200000000001,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3437,319.87200000000001,nwk_enqueue,2,1,714,592,local,2,,,,,,
csr-differential-trace-v1,3438,319.87200000000001,app_send,3,1,715,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,3439,319.87200000000001,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3440,319.87200000000001,nwk_enqueue,3,1,715,592,local,3,,,,,,
csr-differential-trace-v1,3441,319.872000028,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3442,319.872000028,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3443,319.872000028,nwk_forward,2,1,714,592,local,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3444,319.872000028,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),9,,,,
csr-differential-trace-v1,3445,319.872000028,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,3446,319.872000028,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3447,319.872000028,statistic_sample,,,,,,3,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3448,319.872000028,nwk_forward,3,1,715,592,local,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,3449,319.872000028,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),9,,,,
csr-differential-trace-v1,3450,319.872000028,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),9,,,,
csr-differential-trace-v1,3451,319.87400000000002,app_send,2,1,716,592,,2,,,1,,,dscp=0
csr-differential-trace-v1,3452,319.87400000000002,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3453,319.87400000000002,nwk_enqueue,2,1,716,592,local,2,,,,,,
csr-differential-trace-v1,3454,319.87400000000002,app_send,3,1,717,592,,3,,,1,,,dscp=0
csr-differential-trace-v1,3455,319.87400000000002,statistic_sample,,,,,,3,NWK.Network Queue Size (packets),1,,,,
csr-differential-trace-v1,3456,319.87400000000002,nwk_enqueue,3,1,717,592,local,3,,,,,,
csr-differential-trace-v1,3457,319.87400002800001,statistic_sample,,,,,,2,NWK.Network Queue Size (packets),0,,,,
csr-differential-trace-v1,3458,319.87400002800001,statistic_sample,,,,,,2,NWK.Network Queuing Delay (sec),2.7999999999952976e-08,,,,
csr-differential-trace-v1,3459,319.87400002800001,nwk_forward,2,1,716,592,local,2,,,,1,221,num_hop=1;path=1
