case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
sw,106,480000000,blocked,4,5,4,17,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,16,0,0,15,16,16,0,0
sw,107,480000000,offer,5,1,5,17,0,0,0,3,1,0,0,3,7,3,1,1,0,1,16,0,0,16,17,1,16,0
sw,108,480000000,blocked,5,1,5,17,0,0,0,3,1,0,0,3,7,3,1,1,0,1,16,0,0,16,17,1,16,0
sw,109,490081028,ingress_before,4,5,0,0,1,1,0,1,0,0,0,-1,9,1,1,1,0,1,16,128,33,15,16,16,0,0
sw,110,490081028,release,4,5,4,0,0,0,0,1,0,0,0,-1,9,1,0,0,0,1,16,0,0,15,15,15,0,0
sw,111,490081028,ingress_after,4,5,0,0,1,1,0,1,0,0,0,-1,9,1,0,0,0,0,16,128,33,15,15,15,0,0
sw,112,500000000,offer,4,5,4,17,0,0,0,1,0,1,1,9,9,1,1,1,0,1,16,0,0,14,15,15,0,0
sw,113,500000000,admit,4,5,4,17,0,0,0,1,0,1,1,9,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,114,500000000,offer,5,1,5,17,0,0,0,1,1,0,1,2,7,3,1,1,0,1,16,0,0,16,17,1,16,0
sw,115,500000000,blocked,5,1,5,17,0,0,0,1,1,0,1,2,7,3,1,1,0,1,16,0,0,16,17,1,16,0
sw,116,520000000,offer,4,5,4,18,0,0,0,1,0,1,1,8,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,117,520000000,blocked,4,5,4,18,0,0,0,1,0,1,1,8,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,118,520000000,offer,5,1,5,17,0,0,0,1,1,0,1,1,7,3,1,1,0,1,16,0,0,16,17,1,16,0
sw,119,520000000,blocked,5,1,5,17,0,0,0,1,1,0,1,1,7,3,1,1,0,1,16,0,0,16,17,1,16,0
sw,120,533000028,tx_start,5,4,0,0,1,1,0,3,1,0,0,7,3,7,1,0,0,1,16,128,33,16,17,1,16,0
sw,121,540000000,offer,4,5,4,18,0,0,0,1,0,1,1,6,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,122,540000000,blocked,4,5,4,18,0,0,0,1,0,1,1,6,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,123,540000000,offer,5,1,5,17,0,0,0,3,1,0,0,7,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,124,540000000,blocked,5,1,5,17,0,0,0,3,1,0,0,7,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,125,555081028,ingress_before,4,5,0,0,1,1,0,1,0,1,1,5,9,1,1,1,0,1,17,128,33,15,16,16,0,0
sw,126,555081028,ingress_after,4,5,0,0,1,1,0,1,0,1,1,5,9,1,1,1,0,1,17,128,33,15,16,16,0,0
sw,127,560000000,offer,4,5,4,18,0,0,0,1,0,1,1,4,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,128,560000000,blocked,4,5,4,18,0,0,0,1,0,1,1,4,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,129,560000000,offer,5,1,5,17,0,0,0,1,1,0,1,6,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,130,560000000,blocked,5,1,5,17,0,0,0,1,1,0,1,6,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,131,580000000,offer,4,5,4,18,0,0,0,1,0,1,1,3,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,132,580000000,blocked,4,5,4,18,0,0,0,1,0,1,1,3,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,133,580000000,offer,5,1,5,17,0,0,0,1,1,0,1,5,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,134,580000000,blocked,5,1,5,17,0,0,0,1,1,0,1,5,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,135,600000000,offer,4,5,4,18,0,0,0,1,0,1,1,1,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,136,600000000,blocked,4,5,4,18,0,0,0,1,0,1,1,1,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,137,600000000,offer,5,1,5,17,0,0,0,1,1,0,1,3,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,138,600000000,blocked,5,1,5,17,0,0,0,1,1,0,1,3,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,139,620000000,offer,4,5,4,18,0,0,0,1,0,1,1,0,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,140,620000000,blocked,4,5,4,18,0,0,0,1,0,1,1,0,9,1,1,1,0,1,17,0,0,15,16,16,0,0
sw,141,620000000,offer,5,1,5,17,0,0,0,1,1,0,1,2,3,7,1,1,0,1,16,0,0,16,17,1,16,0
